min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.14726274210690635,0.35957877594496523,0.547925608011445,-0.1411308040913503,0.6496209420521674,0.2802396440447198
5,euclidean,40,0.14726274210690635,0.35957877594496523,0.547925608011445,-0.1411308040913503,0.6496209420521674,0.2802396440447198
5,euclidean,70,0.14726274210690635,0.35957877594496523,0.547925608011445,-0.1411308040913503,0.6496209420521674,0.2802396440447198
5,euclidean,100,0.14726274210690635,0.35957877594496523,0.547925608011445,-0.1411308040913503,0.6496209420521674,0.2802396440447198
5,manhattan,25,0.15289933883885826,0.36539230825807223,0.554005722460658,-0.13308824473903225,0.6677688948335061,0.1994905608629205
5,manhattan,40,0.15289933883885826,0.36539230825807223,0.554005722460658,-0.13308824473903225,0.6677688948335061,0.1994905608629205
5,manhattan,70,0.15289933883885826,0.36539230825807223,0.554005722460658,-0.13308824473903225,0.6677688948335061,0.1994905608629205
5,manhattan,100,0.15289933883885826,0.36539230825807223,0.554005722460658,-0.13308824473903225,0.6677688948335061,0.1994905608629205
10,euclidean,25,0.2129996709062703,0.3886242234679546,0.42560801144492133,0.07243243013193669,0.9777189196970499,0.08249602151868884
10,euclidean,40,0.2129996709062703,0.3886242234679546,0.42560801144492133,0.07243243013193669,0.9777189196970499,0.08249602151868884
10,euclidean,70,0.2129996709062703,0.3886242234679546,0.42560801144492133,0.07243243013193669,0.9777189196970499,0.08249602151868884
10,euclidean,100,0.2129996709062703,0.3886242234679546,0.42560801144492133,0.07243243013193669,0.9777189196970499,0.08249602151868884
10,manhattan,25,0.214074774289843,0.3880175360052965,0.4227467811158798,-0.020606604888577528,0.9083682991980592,0.35719790224708947
10,manhattan,40,0.214074774289843,0.3880175360052965,0.4227467811158798,-0.020606604888577528,0.9083682991980592,0.35719790224708947
10,manhattan,70,0.214074774289843,0.3880175360052965,0.4227467811158798,-0.020606604888577528,0.9083682991980592,0.35719790224708947
10,manhattan,100,0.214074774289843,0.3880175360052965,0.4227467811158798,-0.020606604888577528,0.9083682991980592,0.35719790224708947
15,euclidean,25,0.21330966342338314,0.3794475654215762,0.4130901287553648,0.08094567039652786,0.9611421617995012,0.24389390014005607
15,euclidean,40,0.21330966342338314,0.3794475654215762,0.4130901287553648,0.08094567039652786,0.9611421617995012,0.24389390014005607
15,euclidean,70,0.21330966342338314,0.3794475654215762,0.4130901287553648,0.08094567039652786,0.9611421617995012,0.24389390014005607
15,euclidean,100,0.21330966342338314,0.3794475654215762,0.4130901287553648,0.08094567039652786,0.9611421617995012,0.24389390014005607
15,manhattan,25,0.21303750313872996,0.3808291623955849,0.4206008583690987,0.10405966141072642,1.0,0.0
15,manhattan,40,0.21303750313872996,0.3808291623955849,0.4206008583690987,0.10405966141072642,1.0,0.0
15,manhattan,70,0.21303750313872996,0.3808291623955849,0.4206008583690987,0.10405966141072642,1.0,0.0
15,manhattan,100,0.21303750313872996,0.3808291623955849,0.4206008583690987,0.10405966141072642,1.0,0.0
