n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
2,ward,0.5383388964592652,0.41617198440906905,0.8681898066783831,0.3670605426711493,1.0,0.4483917112256647
2,complete,0.3401225785649383,0.36017646015333726,0.7996485061511424,0.3674368056311243,0.9508352762150007,0.48233276041297923
2,average,0.0048283446965917305,0.006744958649893491,0.6309314586994728,0.5902150661214995,0.5201105066574047,0.6510467731007227
