n_clusters,threshold,branching_factor,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
6,0.01,30,0.5003947888328696,0.690761913182407,0.7844611528822055,0.4159678832848617,1.0,0.5465861017997201
6,0.01,50,0.5003947888328696,0.690761913182407,0.7844611528822055,0.4159678832848617,1.0,0.5465861017997201
6,0.01,70,0.5003947888328696,0.690761913182407,0.7844611528822055,0.4159678832848617,1.0,0.5465861017997201
6,0.05,30,0.7997647688111532,0.7877874429207041,0.8320802005012531,0.4171972366609731,0.9598788012656438,0.49668538534502193
6,0.05,50,0.7997647688111532,0.7877874429207041,0.8320802005012531,0.4171972366609731,0.9598788012656438,0.49668538534502193
6,0.05,70,0.7997647688111532,0.7877874429207041,0.8320802005012531,0.4171972366609731,0.9598788012656438,0.49668538534502193
6,0.1,30,0.8395662286565961,0.8597829013107747,0.9147869674185464,0.4916974511128178,0.9697879261855678,0.5476688285175512
6,0.1,50,0.8395662286565961,0.8597829013107747,0.9147869674185464,0.4916974511128178,0.9697879261855678,0.5476688285175512
6,0.1,70,0.8395662286565961,0.8597829013107747,0.9147869674185464,0.4916974511128178,0.9697879261855678,0.5476688285175512
6,0.3,30,0.3573144856817087,0.5091484977867136,0.6265664160401002,0.3298804313432891,0.9234531992140598,0.5010020433543431
6,0.3,50,0.3573144856817087,0.5091484977867136,0.6265664160401002,0.3298804313432891,0.9234531992140598,0.5010020433543431
6,0.3,70,0.3573144856817087,0.5091484977867136,0.6265664160401002,0.3298804313432891,0.9234531992140598,0.5010020433543431
6,0.5,30,,,,,,
6,0.5,50,,,,,,
6,0.5,70,,,,,,
6,0.7,30,,,,,,
6,0.7,50,,,,,,
6,0.7,70,,,,,,
