n_clusters,step_size,dip_threshold,n_starting_vectors,ambiguous_triangle_strategy,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,0.1,0.01,1,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,1,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,1,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,2,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,2,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,2,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,3,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,3,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,3,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,5,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,5,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.01,5,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,1,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,1,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,1,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,2,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,2,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,2,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,3,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,3,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,3,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,5,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,5,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.05,5,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,1,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,1,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,1,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,2,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,2,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,2,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,3,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,3,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,3,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,5,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,5,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.1,5,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,1,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,1,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,1,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,2,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,2,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,2,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,3,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,3,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,3,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,5,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,5,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.25,5,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,1,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,1,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,1,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,2,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,2,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,2,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,3,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,3,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,3,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,5,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,5,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.5,5,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.1,0.75,1,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,1,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,1,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,2,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,2,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,2,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,3,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,3,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,3,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,5,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,5,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,0.75,5,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,1,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,1,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,1,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,2,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,2,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,2,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,3,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,3,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,3,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,5,ignore,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,5,random,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,1.0,5,all,0.7281932877181443,0.7327995490035045,0.895,0.5875897093107754,2510.1092444002306,0.6647278236330533,0.6006987964060271
3,0.1,2.0,1,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,1,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,1,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,2,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,2,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,2,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,3,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,3,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,3,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,5,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,5,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,2.0,5,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,1,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,1,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,1,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,2,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,2,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,2,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,3,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,3,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,3,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,5,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,5,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,3.0,5,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,1,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,1,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,1,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,2,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,2,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,2,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,3,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,3,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,3,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,5,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,5,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.1,5.0,5,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,0.01,0.01,1,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,1,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,1,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,2,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,2,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,2,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,3,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,3,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,3,all,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,5,ignore,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
3,0.01,0.01,5,random,0.7742652231063913,0.7706019603341008,0.916,0.6168017910201438,3015.338615776274,0.6133592737255901,0.619824744733259
