damping,preference,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.5,,0.697881039892757,0.7641322881126087,0.9063941990771259,0.40663674741872124,0.6453405780567474,0.693072904696737
0.5,-50.0,,,,,,
0.5,-100.0,,,,,,
0.7,,0.9614638203724061,0.973138403854823,0.985497692814766,0.6492448784388606,1.0,0.6559135423295717
0.7,-50.0,,,,,,
0.7,-100.0,,,,,,
0.9,,0.9784021212889537,0.9813506226188886,0.988134475939354,0.6587588069897092,0.9966756180016548,0.6746130259454278
0.9,-50.0,0.1830747996416633,0.4932443177934759,0.1997363216875412,0.4858538202192227,0.8589434907339015,0.5702986388147195
0.9,-100.0,,,,,,
