n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
4,ward,0.6795624404267762,0.784823658344008,0.8980301274623407,0.5230803101746525,1.0,0.6044015679374748
4,complete,0.29786457026957786,0.5259882200116203,0.5944380069524913,0.3964347604250389,0.9118141885396975,0.5663745341242606
4,average,0.39719560857038,0.6645164027147704,0.6593279258400927,0.541252464371401,0.8844076821653981,0.6639561267784704
