significance,split_viewers_threshold,pval_strategy,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.005,0.01,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654113,0.6393416172961026,0.6100009842057081
0.005,0.05,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.005,0.05,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.005,0.05,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.005,0.1,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.005,0.1,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.005,0.1,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.005,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.005,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654113,0.6393416172961026,0.6100009842057081
0.01,0.005,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654113,0.6393416172961026,0.6100009842057081
0.01,0.01,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.01,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.01,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.05,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.05,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654113,0.6393416172961026,0.6100009842057081
0.01,0.05,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.1,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654113,0.6393416172961026,0.6100009842057081
0.01,0.1,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.01,0.1,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.1,0.005,table,0.18632380601102974,0.4595994316057166,1.0,0.36672522707402544,534.5370310619766,0.7485510209204876,0.5719020995301419
0.1,0.005,function,0.03349387312593332,0.3478861878398849,0.9988412514484357,0.36347394170561775,871.3749826766082,0.7617229848717613,0.567626129980243
0.1,0.005,bootstrap,0.6982189464781126,0.810895460011649,0.9918887601390498,0.5754380204387565,1063.2288872278925,0.7412664251778047,0.5742946544770642
0.1,0.01,table,0.12950715290199544,0.4265455517035283,1.0,0.3505285154398055,997.3045015239921,0.7892176374971096,0.5589035000788805
0.1,0.01,function,0.039286475773776246,0.35722467936271396,0.9988412514484357,0.37082923741012086,951.6841361082941,0.7556165527754295,0.5696004622530553
0.1,0.01,bootstrap,0.15139819648631833,0.40841611488760565,1.0,0.3493240606324133,867.7849150630824,0.7505762551960328,0.5712404684067979
0.1,0.05,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.1,0.05,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654113,0.6393416172961026,0.6100009842057081
0.1,0.05,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.1,0.1,table,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.1,0.1,function,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
0.1,0.1,bootstrap,0.6838207651433289,0.7783979646947801,0.899188876013905,0.5316448279776311,1017.7389320654114,0.6393416172961026,0.6100009842057081
