n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
4,nearest_neighbors,42,0.618339693415173,0.7692914490266433,0.9003476245654692,0.4030350590207651,1.0,0.0
4,rbf,42,0.39719560857037994,0.6645164027147705,0.6593279258400927,0.4982223979248189,0.9753853227591798,0.49874135646841333
