n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
15,ward,0.988135350714293,0.9892856803551188,0.9944,0.7088002536691488,1.0,0.7326301899593194
15,complete,0.9514151091155387,0.9669779987343429,0.976,0.683219968885974,0.9817419145384333,0.7202003457741925
15,average,0.9871548955347897,0.9879156740294597,0.994,0.7085398983671847,0.999762985194316,0.7309323097772777
