n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
8,nearest_neighbors,42,0.5006054389557925,0.7326494914800643,0.7961538461538461,0.2831183655750103,0.7944314205065605,0.550073456149028
8,rbf,42,0.9998606262583258,0.9967664492102266,0.9990769230769232,0.8318919018356322,1.0,0.738650628116819
