n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
2,nearest_neighbors,42,-0.004715955225611878,-0.0029340909552927784,0.533653846153846,0.15439040873600168,1.0,0.32735733575684445
2,rbf,42,-0.004489580123458016,0.03868475275828686,0.533653846153846,0.2723377383197002,0.7044984526528828,0.47239671860095084
