maximum_clusters,threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
9,0.01,0.6103423215496712,0.6322163343579547,0.8852307692307693,0.2060032695836488,309.4984748855306,1.1693569075032335,0.4609661031530882
9,0.05,0.4783968113788455,0.7090974179154229,0.9384615384615385,0.24991179301543742,1613.7612049604468,1.1256803275869594,0.47043762273285233
9,0.1,0.9985590533260653,0.9821788660081835,0.9883076923076923,0.813828813882709,40398.214389895256,0.5621119884552395,0.6401589690050918
9,0.2,0.6123821593546561,0.8154133818770378,0.6921538461538461,0.6638176668780718,11321.206905451829,0.5527261629280381,0.6440285633586929
9,0.4,0.12655489953083815,0.3710438859043252,0.3384615384615385,0.8141003296593842,11311.085951928426,0.525014587412746,0.6557314325081596
9,0.7,0.12655489953083815,0.3710438859043252,0.3384615384615385,0.8141003296593842,11311.085951928426,0.525014587412746,0.6557314325081596
