k,t,eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,0.01,0.01,3,0.9267932902388711,0.9247879898495133,0.9989966555183947,0.5748867198687875,19395.12239288582,0.685475643412728,0.5933043315744473
2,0.01,0.01,5,0.9477401742045487,0.9538299491416227,0.9983277591973244,0.6571897350037208,35865.734869854656,0.7214240703801563,0.5809143819972041
2,0.01,0.01,10,0.9263176493522184,0.9457954547229447,0.9983277591973244,0.7159689057442452,41092.502205093544,0.6271269435755168,0.6145801985200725
2,0.01,0.025,3,0.8646132061245322,0.9521834639841291,0.8866220735785953,0.7767379814984631,20247.671722107447,0.27518663648413805,0.7841989332299899
2,0.01,0.025,5,0.9987085438497362,0.9978280787830632,0.9993311036789297,0.8368215582960175,47756.28167647393,0.22892167378806993,0.8137215099458422
2,0.01,0.025,10,0.9974218681669673,0.99610787010582,0.9986622073578595,0.8368750632901205,47829.95514860203,0.22929392509194946,0.8134751011034252
2,0.01,0.05,3,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.01,0.05,5,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.01,0.05,10,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.01,0.1,3,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.01,0.1,5,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.01,0.1,10,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.025,0.01,3,0.9267932902388711,0.9247879898495133,0.9989966555183947,0.5748867198687875,19395.12239288582,0.685475643412728,0.5933043315744473
2,0.025,0.01,5,0.9477401742045487,0.9538299491416227,0.9983277591973244,0.6571897350037208,35865.734869854656,0.7214240703801563,0.5809143819972041
2,0.025,0.01,10,0.9263176493522184,0.9457954547229447,0.9983277591973244,0.7159689057442452,41092.502205093544,0.6271269435755168,0.6145801985200725
2,0.025,0.025,3,0.8646132061245322,0.9521834639841291,0.8866220735785953,0.7767379814984631,20247.671722107447,0.27518663648413805,0.7841989332299899
2,0.025,0.025,5,0.9987085438497362,0.9978280787830632,0.9993311036789297,0.8368215582960175,47756.28167647393,0.22892167378806993,0.8137215099458422
2,0.025,0.025,10,0.9974218681669673,0.99610787010582,0.9986622073578595,0.8368750632901205,47829.95514860203,0.22929392509194946,0.8134751011034252
2,0.025,0.05,3,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.025,0.05,5,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.025,0.05,10,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.025,0.1,3,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.025,0.1,5,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.025,0.1,10,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.05,0.01,3,0.9267932902388711,0.9247879898495133,0.9989966555183947,0.5748867198687875,19395.12239288582,0.685475643412728,0.5933043315744473
2,0.05,0.01,5,0.9477401742045487,0.9538299491416227,0.9983277591973244,0.6571897350037208,35865.734869854656,0.7214240703801563,0.5809143819972041
2,0.05,0.01,10,0.9263176493522184,0.9457954547229447,0.9983277591973244,0.7159689057442452,41092.502205093544,0.6271269435755168,0.6145801985200725
2,0.05,0.025,3,0.8646132061245322,0.9521834639841291,0.8866220735785953,0.7767379814984631,20247.671722107447,0.27518663648413805,0.7841989332299899
2,0.05,0.025,5,0.9987085438497362,0.9978280787830632,0.9993311036789297,0.8368215582960175,47756.28167647393,0.22892167378806993,0.8137215099458422
2,0.05,0.025,10,0.9974218681669673,0.99610787010582,0.9986622073578595,0.8368750632901205,47829.95514860203,0.22929392509194946,0.8134751011034252
2,0.05,0.05,3,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.05,0.05,5,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.05,0.05,10,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.05,0.1,3,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.05,0.1,5,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.05,0.1,10,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.1,0.01,3,0.9267932902388711,0.9247879898495133,0.9989966555183947,0.5748867198687875,19395.12239288582,0.685475643412728,0.5933043315744473
2,0.1,0.01,5,0.9477401742045487,0.9538299491416227,0.9983277591973244,0.6571897350037208,35865.734869854656,0.7214240703801563,0.5809143819972041
2,0.1,0.01,10,0.9263176493522184,0.9457954547229447,0.9983277591973244,0.7159689057442452,41092.502205093544,0.6271269435755168,0.6145801985200725
2,0.1,0.025,3,0.8646132061245322,0.9521834639841291,0.8866220735785953,0.7767379814984631,20247.671722107447,0.27518663648413805,0.7841989332299899
2,0.1,0.025,5,0.9987085438497362,0.9978280787830632,0.9993311036789297,0.8368215582960175,47756.28167647393,0.22892167378806993,0.8137215099458422
2,0.1,0.025,10,0.9974218681669673,0.99610787010582,0.9986622073578595,0.8368750632901205,47829.95514860203,0.22929392509194946,0.8134751011034252
2,0.1,0.05,3,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.1,0.05,5,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.1,0.05,10,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
2,0.1,0.1,3,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.1,0.1,5,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
2,0.1,0.1,10,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
3,0.01,0.01,3,0.9267932902388711,0.9247879898495133,0.9989966555183947,0.5748867198687875,19395.12239288582,0.685475643412728,0.5933043315744473
3,0.01,0.01,5,0.9477401742045487,0.9538299491416227,0.9983277591973244,0.6571897350037208,35865.734869854656,0.7214240703801563,0.5809143819972041
3,0.01,0.01,10,0.9263176493522184,0.9457954547229447,0.9983277591973244,0.7159689057442452,41092.502205093544,0.6271269435755168,0.6145801985200725
3,0.01,0.025,3,0.8646132061245322,0.9521834639841291,0.8866220735785953,0.7767379814984631,20247.671722107447,0.27518663648413805,0.7841989332299899
3,0.01,0.025,5,0.9987085438497362,0.9978280787830632,0.9993311036789297,0.8368215582960175,47756.28167647393,0.22892167378806993,0.8137215099458422
3,0.01,0.025,10,0.9974218681669673,0.99610787010582,0.9986622073578595,0.8368750632901205,47829.95514860203,0.22929392509194946,0.8134751011034252
3,0.01,0.05,3,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
3,0.01,0.05,5,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
3,0.01,0.05,10,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
3,0.01,0.1,3,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
3,0.01,0.1,5,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
3,0.01,0.1,10,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
3,0.025,0.01,3,0.9267932902388711,0.9247879898495133,0.9989966555183947,0.5748867198687875,19395.12239288582,0.685475643412728,0.5933043315744473
3,0.025,0.01,5,0.9477401742045487,0.9538299491416227,0.9983277591973244,0.6571897350037208,35865.734869854656,0.7214240703801563,0.5809143819972041
3,0.025,0.01,10,0.9263176493522184,0.9457954547229447,0.9983277591973244,0.7159689057442452,41092.502205093544,0.6271269435755168,0.6145801985200725
3,0.025,0.025,3,0.8646132061245322,0.9521834639841291,0.8866220735785953,0.7767379814984631,20247.671722107447,0.27518663648413805,0.7841989332299899
3,0.025,0.025,5,0.9987085438497362,0.9978280787830632,0.9993311036789297,0.8368215582960175,47756.28167647393,0.22892167378806993,0.8137215099458422
3,0.025,0.025,10,0.9974218681669673,0.99610787010582,0.9986622073578595,0.8368750632901205,47829.95514860203,0.22929392509194946,0.8134751011034252
3,0.025,0.05,3,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
3,0.025,0.05,5,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
3,0.025,0.05,10,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,20183.850060745855,0.27441369353210743,0.784674556680606
3,0.025,0.1,3,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
3,0.025,0.1,5,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
3,0.025,0.1,10,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,15202.814461572767,0.27530674414172635,0.7841250778243112
3,0.05,0.01,3,0.9267932902388711,0.9247879898495133,0.9989966555183947,0.5748867198687875,19395.12239288582,0.685475643412728,0.5933043315744473
3,0.05,0.01,5,0.9477401742045487,0.9538299491416227,0.9983277591973244,0.6571897350037208,35865.734869854656,0.7214240703801563,0.5809143819972041
3,0.05,0.01,10,0.9263176493522184,0.9457954547229447,0.9983277591973244,0.7159689057442452,41092.502205093544,0.6271269435755168,0.6145801985200725
3,0.05,0.025,3,0.8646132061245322,0.9521834639841291,0.8866220735785953,0.7767379814984631,20247.671722107447,0.27518663648413805,0.7841989332299899
3,0.05,0.025,5,0.9987085438497362,0.9978280787830632,0.9993311036789297,0.8368215582960175,47756.28167647393,0.22892167378806993,0.8137215099458422
3,0.05,0.025,10,0.9974218681669673,0.99610787010582,0.9986622073578595,0.8368750632901205,47829.95514860203,0.22929392509194946,0.8134751011034252
