n_clusters,init,embedding_size,pretrain_epochs,clustering_epochs,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,acedec,2,100,100,-0.03874223561924365,0.036886944495228224,0.6410256410256411,0.26302930765606614,56.75627526413578,1.4220371396960125,0.41287558461036195
2,acedec,2,100,200,-0.03544404619673437,0.05795146129768269,0.6410256410256411,0.25862452429347876,62.0428083892214,1.6137630614742888,0.3825901493289723
2,acedec,2,200,100,-0.029489883804287843,0.020453969446615174,0.6410256410256411,0.2796504931831767,67.63522967785971,1.6578545373668663,0.3762433142750916
2,acedec,2,200,200,-0.037498250289026334,0.09309221951050203,0.6410256410256411,0.2535681754181707,63.39278239555322,1.511213571138523,0.39821384030933876
2,acedec,5,100,100,-0.034259921951321444,0.022637045397316487,0.6410256410256411,0.27441237086830994,56.02205837086061,1.5044294884804872,0.39929253532577197
2,acedec,5,100,200,-0.03283334628636564,0.024635791419459308,0.6410256410256411,0.27829707377735163,63.75488817387629,1.6058147222527377,0.3837571380115221
2,acedec,5,200,100,-0.01722286448298009,0.001997473159118238,0.6410256410256411,0.2951432796219262,69.89026108946604,1.7694887016069845,0.3610774795433374
2,acedec,5,200,200,0.09793197743975389,0.05604086059188966,0.6609686609686609,0.2889839572588211,104.13440818230947,1.6189397247037889,0.38183391185648746
2,acedec,10,100,100,-0.028690986788145377,0.012008768325592787,0.6410256410256411,0.275600087498687,54.06932106524027,1.5379961918354996,0.3940116235071227
2,acedec,10,100,200,-0.02836020812941116,0.0185028599982732,0.6410256410256411,0.2780064415832959,70.06059636480084,1.6397838210005302,0.3788188987464058
2,acedec,10,200,100,0.1209122224736617,0.07131564968570375,0.6780626780626781,0.2902988256092882,104.76930057108348,1.6150384748865816,0.38240355145955224
2,acedec,10,200,200,-0.03797999947505184,0.03240378743862571,0.6410256410256411,0.26236294859575554,51.289815165436075,1.379192628548984,0.4203106499240784
