n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
2,nearest_neighbors,42,0.11495855993257206,0.07441709302785962,0.6723646723646723,0.2919010469933118,1.0,0.38647611546895166
2,rbf,42,-0.04177507649397415,0.09428031563752803,0.6410256410256412,0.2547892230924792,0.8820739804952169,0.4134215461291449
