maximum_clusters,threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
4,0.01,0.7498524333625024,0.7359796521295201,0.942,0.5368234792627072,2296.952306512743,1.165026308470532,0.4618881516993866
4,0.05,0.7117982941278309,0.7040629416225215,0.923,0.5084657094696368,1930.495716477442,1.2310970585757137,0.4482099943416981
4,0.1,0.7563443015941043,0.7514440486123645,0.948,0.5656271239905921,2560.6853486106693,1.1340109520034536,0.46860115645666167
4,0.2,0.7563443015941043,0.7514440486123645,0.948,0.5656271239905921,2560.6853486106693,1.1340109520034536,0.46860115645666167
4,0.4,0.7763652377943688,0.7785123532963365,0.955,0.5747202423650635,2671.3097510085536,1.1726876660526724,0.4602594361005394
4,0.7,0.44731676374834667,0.518866575970183,0.667,0.599855641781574,2324.2902402183117,0.5659790547820627,0.6385781450564612
