n_clusters_init,embedding_size,dip_merge_threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
7,2,0.5,0.7694163008378745,0.8503309880632107,0.8540609137055838,0.5333391601738744,1138.907558725567,0.5732465787987056,0.6356282692593406
7,5,0.5,0.7694163008378745,0.8503309880632107,0.8540609137055838,0.5333391601738744,1138.907558725567,0.5732465787987056,0.6356282692593406
7,10,0.5,0.7694163008378745,0.8503309880632107,0.8540609137055838,0.5333391601738744,1138.907558725567,0.5732465787987056,0.6356282692593406
