threshold1,threshold2,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.001,0.001,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.001,0.005,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.001,0.01,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.001,0.05,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.23249117081708e-07,0.9999997767509329
0.001,0.075,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.232491170817081e-07,0.9999997767509329
0.001,0.1,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170738e-07,0.9999997767509329
0.001,0.15,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.232491170817073e-07,0.9999997767509329
0.001,0.2,0.00025000655767052574,0.0024842067143328933,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.001,0.3,0.00025000655767052574,0.0024842067143327783,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.001,0.5,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.001,0.75,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.001,1.0,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.005,0.001,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.005,0.005,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.005,0.01,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.005,0.05,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.23249117081708e-07,0.9999997767509329
0.005,0.075,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.232491170817081e-07,0.9999997767509329
0.005,0.1,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170738e-07,0.9999997767509329
0.005,0.15,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.232491170817073e-07,0.9999997767509329
0.005,0.2,0.00025000655767052574,0.0024842067143328933,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.005,0.3,0.00025000655767052574,0.0024842067143327783,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.005,0.5,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.005,0.75,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.005,1.0,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.01,0.001,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.01,0.005,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.01,0.01,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.01,0.05,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.23249117081708e-07,0.9999997767509329
0.01,0.075,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.232491170817081e-07,0.9999997767509329
0.01,0.1,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170738e-07,0.9999997767509329
0.01,0.15,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.232491170817073e-07,0.9999997767509329
0.01,0.2,0.00025000655767052574,0.0024842067143328933,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.01,0.3,0.00025000655767052574,0.0024842067143327783,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.01,0.5,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.01,0.75,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170725e-07,0.9999997767509329
0.01,1.0,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.2324911708170733e-07,0.9999997767509329
0.02,0.001,0.0012496272599660848,0.010475383771005188,1.0,0.023330127187793325,2629.218760029334,0.041972550844927105,0.9597181798974532
0.02,0.005,0.0012496272599660848,0.010475383771005188,1.0,0.023330127187793325,2629.218760029334,0.041972550844927105,0.9597181798974532
