n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
10,nearest_neighbors,42,0.1640246907237228,0.2750912597314646,0.5363881401617252,0.1804372266606862,1.0,0.4407292890796812
10,rbf,42,0.1534446682671983,0.27209968332069145,0.551212938005391,0.17780291680334054,0.9794111261878508,0.43782578040861714
