n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
3,nearest_neighbors,42,0.8685425493202142,0.8513739712458894,0.955056179775281,0.29958084974176336,0.9985842382350587,0.4332185050366959
3,rbf,42,0.9308728982369983,0.9077962185506344,0.9775280898876403,0.2998758494838216,1.0,0.43259681785224885
