bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,0.718938277418374,0.7669819246868869,0.7393483709273183,0.6052614530197686,1.0,0.6471710781335959
,False,0.718938277418374,0.7669819246868869,0.7393483709273183,0.6052614530197686,1.0,0.6471710781335959
0.1,True,0.375099033707706,0.6397552378997697,0.9323308270676691,0.3695035712691054,0.92490030774152,0.5510500645927509
0.1,False,0.3565333294098346,0.6326442486616969,0.9373433583959899,0.3542859777644403,0.9238374925687377,0.563389495716817
0.2,True,0.7700455433988622,0.7891727467391707,0.7969924812030075,0.516217456023386,0.9453421918578526,0.5730779067155309
0.2,False,0.7719989811988407,0.7998711112350922,0.7944862155388471,0.5727416025584279,0.982015865500447,0.6095795778571962
0.3,True,0.718938277418374,0.7669819246868869,0.7393483709273183,0.6052614530197686,1.0,0.6471710781335959
0.3,False,0.718938277418374,0.7669819246868869,0.7393483709273183,0.6052614530197686,1.0,0.6471710781335959
0.1107126544219287,True,0.5155285558062227,0.7020719413557578,0.9348370927318296,0.34099276882527885,0.9034570606451026,0.5482044682236583
0.1107126544219287,False,0.5061019347169978,0.7044958135533537,0.9348370927318296,0.3222459104867803,0.9006507766135917,0.5487708017411118
0.07913943956383637,True,0.275157442838345,0.5762437758130883,0.9398496240601504,0.32012640765470884,0.9260484089607688,0.5806260098877798
0.07913943956383637,False,0.2500042112467649,0.5849710892289314,0.9899749373433584,0.33599609612949183,0.9345733688049848,0.6054124659392678
0.0873733167628612,True,0.31305040830824604,0.6089208598541458,0.9448621553884712,0.36908795456131044,0.941474067529789,0.5572430793745056
0.0873733167628612,False,0.2927304240772312,0.6070958819164661,0.9699248120300752,0.3461125989674957,0.9414214938995765,0.573883794243799
0.12037416156092265,True,0.5120322552535198,0.703791102281705,0.9273182957393483,0.35010868003210216,0.9186392566305615,0.5352705701579451
0.12037416156092265,False,0.566380487620822,0.7187530409624178,0.9223057644110275,0.3435377542696659,0.9164060900435161,0.5050062817167971
0.1536306271778956,True,0.6086929799538461,0.7528120827842251,0.8872180451127819,0.4403580652813001,0.954302976964895,0.5324954311680882
0.1536306271778956,False,0.6107035511754877,0.7537746881284221,0.8897243107769424,0.443304543577412,0.9554328629494562,0.5335277914557713
0.056380480150518116,True,0.17457687660386395,0.511026460068909,0.9849624060150376,0.28844575155322016,0.9361444540141173,0.6043388735481132
0.056380480150518116,False,0.16049329652680425,0.49215149545359294,0.9849624060150376,0.26227177057286744,0.9204050202796736,0.6427491818983174
0.11009013634534957,True,0.4172329811597938,0.6807394199926776,0.9448621553884712,0.3908492846807683,0.9292632377092398,0.5575205957094456
0.11009013634534957,False,0.4159515548295952,0.6660949486940559,0.9348370927318296,0.3411996158848596,0.9114187277890357,0.5455692496587241
0.10205224654608318,True,0.3745488193785676,0.6441486467016,0.9423558897243107,0.36271992432462474,0.9290742177765405,0.5572198830175952
0.10205224654608318,False,0.362533502270367,0.6495547059012231,0.9473684210526315,0.37590597829151373,0.9338219019844677,0.5730189088450693
0.12639765672843395,True,0.5425440326356573,0.7131681224080193,0.924812030075188,0.3528159344062238,0.9208977466246097,0.5162629818219727
0.12639765672843395,False,0.5071277882905169,0.6956049138463382,0.924812030075188,0.35747517539272344,0.927335754144848,0.5150342813883457
0.16547336188827041,True,0.56293632927333,0.7155183569434899,0.7944862155388471,0.4675676117256487,0.9547726501190903,0.5533409878557475
0.16547336188827041,False,0.5647924533786741,0.71660464238789,0.7969924812030075,0.4669825492307477,0.95505631835955,0.5487445209102775
0.13099852627017852,True,0.6286335466684533,0.741406051529824,0.9197994987468672,0.3774492334966835,0.9149433171632497,0.5008935632077894
0.13099852627017852,False,0.5428839358356073,0.7058142869890803,0.9147869674185464,0.3509045257459243,0.9229639020151997,0.5109510240383226
0.11828578881298675,True,0.46147088292571664,0.6820155399341621,0.9298245614035088,0.3668711803089145,0.9287050283023731,0.5458306684759251
0.11828578881298675,False,0.48275034084421586,0.6825280149806173,0.9273182957393483,0.34164277148495553,0.9153942446647199,0.5351032339336176
