n_clusters,init,max_iter,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
2,k-means++,300,0.0036753803083900763,0.0021233104391094235,0.5447115384615383,0.17557752419482245,0.99452878736858,0.3255001173150088
2,k-means++,500,0.0029734940478004872,0.0016068071973220767,0.5442307692307692,0.1797332941779129,0.9912516884324006,0.3247367361394226
2,random,300,0.008017102480961016,0.0065128826086592205,0.55625,0.15806210073496302,0.999069881935433,0.3203964513702981
2,random,500,0.006363210591765948,0.0051748638395522125,0.5524038461538463,0.1574825421205401,1.0,0.320723473515106
