n_clusters,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,2,0.5093048313276815,0.40756236714161587,0.857,0.5016709954177493,1418.671515096741,0.8027861108505666,0.5546969737459277
2,5,0.5150386016995389,0.41281573012701095,0.859,0.5017358691985299,1418.160947407921,0.8027185153538164,0.5547177728985224
2,10,0.5236992300809743,0.4206196490938204,0.862,0.5017786808750623,1417.4934297424475,0.8028123944286198,0.5546888867030106
