ratio,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.01,10,0.08590905989020169,0.21378027027432928,0.9088319088319088,-0.047238673526198115,13.630754373260224,1.6958766878788734,0.3709368475554437
0.01,20,0.12054709180494988,0.21474955775161866,0.9088319088319088,-0.03289235857685476,13.175436977579054,1.7539341215347313,0.3631168923687663
0.01,30,0.12140363648396009,0.21719024426201508,0.905982905982906,-0.04240356299708749,13.056969491362796,1.870660014302688,0.34835194520341345
0.01,40,0.09400553335382723,0.21003560479551184,0.8660968660968661,-0.058032381085757506,9.2071725534228,1.8654043446387303,0.34899088565669073
0.05,10,0.04133558689660493,0.18626901372060184,0.9116809116809117,-0.0021201324765521305,12.228487946367942,2.2433656273729388,0.3083216987811454
0.05,20,0.0384758264429019,0.19141563478205176,0.9116809116809117,-0.0475997662339422,10.976664754129335,2.24040671910318,0.3086032361631325
0.05,30,0.03581837006083467,0.1620072226096532,0.9002849002849003,-0.105656830442439,8.614953218111621,2.008201107765219,0.33242458338927217
0.05,40,0.058345754874821285,0.20668435176045294,0.9173789173789174,-0.08128029492353188,9.754631850029165,2.4340820282134903,0.29119863526388423
0.1,10,0.13674758769480805,0.22900594450872566,0.8717948717948718,0.10914581981498271,39.273816595193466,2.1045678902213147,0.3221060177649113
0.1,20,0.11483055878790757,0.19758904783240105,0.8632478632478633,0.14201116652600904,41.30708173258221,1.7821826235563403,0.359430035804675
0.1,30,0.15403923893581062,0.25058072413558896,0.8717948717948718,0.12443686574463043,39.32261556028193,2.1011123411848183,0.3224649383768979
0.1,40,0.1477488165715574,0.2788663026582739,0.8974358974358975,0.15194331579190073,36.3965981183676,2.071953296782748,0.32552578225954754
0.2,10,0.16410125201246462,0.14580479662833623,0.7578347578347578,0.20436803561259886,43.34346891957632,2.3074424827216795,0.3023484173115853
0.2,20,0.36147437701087554,0.39165936293396253,0.9116809116809117,0.21559910966310192,41.181974166364256,2.5838551652989734,0.27902913311971905
0.2,30,0.27510876472601065,0.32423478910211145,0.8774928774928775,0.23566258580632216,45.212023652034375,2.5128271358912215,0.28467099612810726
0.2,40,0.2533372771309842,0.2800800156624318,0.8746438746438746,0.2210958916969659,38.55236435530059,2.3972797212522527,0.29435315371422976
