eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.01,1,0.00019664263738143763,0.008050215487868856,1.0,0.04177897518215345,0.09237587979513406,0.9999997372335085
0.01,3,,,,,,
0.01,5,,,,,,
0.01,10,,,,,,
0.01,15,,,,,,
0.025,1,0.00024916222562524287,0.010018035807247106,0.9973045822102425,0.05183169712993166,1.0,0.9358365440589463
0.025,3,-0.0015133157399662342,-0.0011518370255488792,0.3133423180592992,-0.40606448208538337,0.06322439487061852,0.2763406029265632
0.025,5,,,,,,
0.025,10,,,,,,
0.025,15,,,,,,
0.05,1,0.000928220099861913,0.02661619620650477,0.9595687331536388,0.09427986014798263,0.6283595384633938,0.797842875750342
0.05,3,-0.01427713353791978,0.005626336986857424,0.3160377358490566,-0.4452021413081518,0.09889715407384198,0.30563960947455965
0.05,5,-0.002718932470732651,0.003052323956495179,0.3119946091644205,-0.34017204777093796,0.11926801685670348,0.2593941885843965
0.05,10,,,,,,
0.05,15,,,,,,
0.1,1,0.04416996908100245,0.06469751239038286,0.5592991913746631,-0.3006622835844754,0.23719512771941373,0.6182836110398515
0.1,3,0.03002340415469736,0.036531660401053254,0.3578167115902965,-0.2608659775334706,0.2981411698924241,0.3338700041356692
0.1,5,0.04618431969503536,0.07532817751683216,0.3578167115902965,-0.15281611415154628,0.4077032818961245,0.2573918822212054
0.1,10,0.023065507217978003,0.05579039858930056,0.35377358490566035,-0.00953531599409965,0.45060641394372963,0.21843970211656283
0.1,15,0.01065151936071899,0.07212667846549636,0.36792452830188677,-0.06405580747159623,0.48049008583631553,0.23076680461378113
0.15,1,0.020728739204500718,0.05481220559180565,0.3861185983827493,-0.2824104859339309,0.265896114963091,0.6578940756293407
0.15,3,0.019063564226578823,0.027242017542452302,0.3194070080862534,0.16675667695071464,0.4048389870791138,0.24634470580264373
0.15,5,0.01881406503852118,0.021354749365541253,0.3194070080862534,0.36350744934467505,0.509626551201199,0.18165469006069937
0.15,10,0.02209611761079423,0.018175550006135553,0.32075471698113206,0.32653256018666493,0.5178670410843004,0.17600905345238552
0.15,15,0.024544826962791495,0.018659156213640966,0.32142857142857145,0.3103329274998978,0.5201064602486936,0.17382168207810872
0.2,1,0.015324186682117848,0.051712056848430464,0.3436657681940701,-0.030003375236652665,0.326824809422063,0.6923332026772966
0.2,3,0.015110561104520817,0.04008290970262228,0.3221024258760108,0.4999814651458771,0.4956757382256963,0.3588117623588464
0.2,5,0.014132243827675835,0.030166551715532078,0.316711590296496,0.5156342765163037,0.5596490000585234,0.2514283816733211
0.2,10,0.014256564770337335,0.027889206823337304,0.3200808625336927,0.48703831547581483,0.544286977006563,0.23193633052919344
0.2,15,0.016466273723784307,0.027297893166339012,0.32075471698113206,0.4689593933118834,0.5416659926656786,0.22409417214387364
0.25,1,0.01122012041459792,0.05057693699837844,0.33423180592991913,0.145416378644759,0.3858989498006782,0.6711809751055805
0.25,3,0.01123610640108293,0.04921955781800408,0.3261455525606469,0.43357710057115995,0.4972454470704137,0.38019288627451525
0.25,5,0.011116073660528063,0.039290696168415115,0.3200808625336927,0.5483077868412753,0.5334365403367415,0.3458043483407716
0.25,10,0.011008149668271995,0.03134369165564315,0.3140161725067385,0.5664794535353923,0.5904898268123443,0.29519363838605633
0.25,15,0.010686829893624815,0.03091851604821143,0.3133423180592992,0.5649954564686444,0.5892454663303766,0.2920823689591409
0.3,1,0.011818311954498699,0.05157705185473517,0.32681940700808626,0.33006397509847196,0.4448096032938847,0.6629426608562
0.3,3,0.011809921022346447,0.04959006468857013,0.32142857142857145,0.4363028112089852,0.5382923827061483,0.3973526687387987
0.3,5,0.011770402467482432,0.04468221393317904,0.31805929919137466,0.5732115137844276,0.575953773623648,0.3703114066637917
0.3,10,0.011647484977462926,0.03487017404562273,0.3140161725067385,0.5929975916899776,0.6144135617043857,0.33220062933996364
0.3,15,0.011647484977462926,0.03487017404562273,0.3140161725067385,0.5929975916899776,0.6144135617043857,0.33220062933996364
0.4,1,0.010689094034473288,0.047889396766154835,0.3194070080862534,0.44065867648020635,0.5883286649775312,0.5822030795580211
0.4,3,0.010689094034473288,0.047889396766154835,0.3194070080862534,0.44065867648020635,0.5883286649775312,0.5822030795580211
0.4,5,0.010689798174081574,0.04771642425666394,0.318733153638814,0.5329569464614171,0.6148376154699585,0.4702981344812669
0.4,10,0.011109782388249568,0.04339434755109786,0.31805929919137466,0.6017915102988974,0.6192196714364452,0.4302040707889089
0.4,15,0.011020111206976558,0.03578932326840663,0.3140161725067385,0.6038351323756758,0.6250147714164013,0.3505325744194135
