n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
10,nearest_neighbors,42,0.3886642161642077,0.5931313693686759,0.6580829756795421,0.3494178277384211,1.0,0.0
10,rbf,42,0.22100017001354372,0.4925982624904826,0.5368383404864091,0.3077919495974397,0.9377587838371746,0.15711882478560002
