n_clusters,init,max_iter,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
6,k-means++,300,0.18675234380724573,0.3192447284102564,0.5359813084112149,0.36795811310138815,0.9823933469917462,0.4742444484570434
6,k-means++,500,0.17878997234642566,0.3056202300700063,0.5322429906542055,0.3657436418288617,0.9855451972850167,0.4800146128597466
6,random,300,0.16955893176232703,0.3015921919239425,0.5439252336448598,0.37231720469737845,0.99682071177648,0.4737675979186897
6,random,500,0.17013339151114354,0.304149753357369,0.5457943925233645,0.3750807964193756,1.0,0.4789803451180983
