amount_clusters,epouch,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,100,0.8433901843964753,0.826305651511007,0.944,0.6384025501605961,3522.891202464376,0.5779364510650512,0.6337390832977052
3,300,0.8433901843964753,0.826305651511007,0.944,0.6384025501605961,3522.891202464376,0.5779364510650512,0.6337390832977052
3,500,0.8433901843964753,0.826305651511007,0.944,0.6384025501605961,3522.891202464376,0.5779364510650512,0.6337390832977052
