eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.01,1,0.9108569451924161,0.8865268207565746,1.0,0.2087681409387747,0.8189984902712495,0.6128629820375234
0.01,3,0.906480251747279,0.9041936037386352,0.9692307692307692,0.5006330811345102,0.7299847730844131,0.002171779627037629
0.01,5,0.8889005504861438,0.9055153399325049,0.945819397993311,0.5237679698566129,0.7491186047858429,0.05506224513971536
0.01,10,0.7710809108275976,0.8498993533850676,0.8889632107023412,0.5057135636201563,0.6787922184857231,0.04005709071124808
0.01,15,0.6581757834244912,0.8074663544821983,0.8334448160535117,0.28130539720462366,0.6302537795214876,0.014457778239586383
0.025,1,0.8605968366466841,0.946401636106571,0.8869565217391304,0.3864319996225139,0.8821616014033412,0.584164756293885
0.025,3,0.8605708576680967,0.9461937142655651,0.8846153846153846,0.7724967384642449,0.9448717208108135,0.0
0.025,5,0.9941175607571738,0.9915743532498188,0.9966555183946488,0.8312937780013935,1.0,0.04729489951630916
0.025,10,0.9902887890101356,0.9871182915555923,0.9946488294314382,0.8276372502237601,0.9746642838389853,0.02921354169425827
0.025,15,0.9769714700910394,0.9744578344292383,0.9879598662207358,0.8116892912450839,0.9267899199430978,0.006465453432522583
0.05,1,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,0.9737340890814516,0.761394982307011
0.05,3,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,0.9737340890814516,0.761394982307011
0.05,5,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,0.9737340890814516,0.761394982307011
0.05,10,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,0.9737340890814516,0.761394982307011
0.05,15,0.8648641246688098,0.9532104585568202,0.8869565217391304,0.7768433856952491,0.9737340890814516,0.761394982307011
0.1,1,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,0.9458967760970176,0.7606184672804971
0.1,3,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,0.9458967760970176,0.7606184672804971
0.1,5,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,0.9458967760970176,0.7606184672804971
0.1,10,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,0.9458967760970176,0.7606184672804971
0.1,15,0.8091906362436311,0.9256699440461768,0.8555183946488294,0.753313505747004,0.9458967760970176,0.7606184672804971
0.15,1,0.7301816493641827,0.886947386029374,0.8107023411371237,0.7785223108587358,0.9181627832266611,0.7827570344778808
0.15,3,0.7301816493641827,0.886947386029374,0.8107023411371237,0.7785223108587358,0.9181627832266611,0.7827570344778808
0.15,5,0.7301816493641827,0.886947386029374,0.8107023411371237,0.7785223108587358,0.9181627832266611,0.7827570344778808
0.15,10,0.7301816493641827,0.886947386029374,0.8107023411371237,0.7785223108587358,0.9181627832266611,0.7827570344778808
0.15,15,0.7301816493641827,0.886947386029374,0.8107023411371237,0.7785223108587358,0.9181627832266611,0.7827570344778808
0.2,1,0.5269521088433684,0.7577961186223016,0.611371237458194,0.6485626143088304,0.8318452276323146,0.5946071440910485
0.2,3,0.5269521088433684,0.7577961186223016,0.611371237458194,0.6485626143088304,0.8318452276323146,0.5946071440910485
0.2,5,0.5269521088433684,0.7577961186223016,0.611371237458194,0.6485626143088304,0.8318452276323146,0.5946071440910485
0.2,10,0.5269521088433684,0.7577961186223016,0.611371237458194,0.6485626143088304,0.8318452276323146,0.5946071440910485
0.2,15,0.5269521088433684,0.7577961186223016,0.611371237458194,0.6485626143088304,0.8318452276323146,0.5946071440910485
0.25,1,0.18458283389697128,0.43678731874906673,0.3558528428093645,0.42886123654683034,0.7362309927911219,0.1725535591112296
0.25,3,0.18458283389697128,0.43678731874906673,0.3558528428093645,0.42886123654683034,0.7362309927911219,0.1725535591112296
0.25,5,0.18458283389697128,0.43678731874906673,0.3558528428093645,0.42886123654683034,0.7362309927911219,0.1725535591112296
0.25,10,0.18458283389697128,0.43678731874906673,0.3558528428093645,0.42886123654683034,0.7362309927911219,0.1725535591112296
0.25,15,0.18458283389697128,0.43678731874906673,0.3558528428093645,0.42886123654683034,0.7362309927911219,0.1725535591112296
0.3,1,,,,,,
0.3,3,,,,,,
0.3,5,,,,,,
0.3,10,,,,,,
0.3,15,,,,,,
0.4,1,,,,,,
0.4,3,,,,,,
0.4,5,,,,,,
0.4,10,,,,,,
0.4,15,,,,,,
