significance,pval_strategy,n_split_trials,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.0005,table,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,table,10,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,table,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,table,15,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,table,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,table,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,table,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,bootstrap,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,bootstrap,10,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,bootstrap,12,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,bootstrap,15,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,bootstrap,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,bootstrap,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.0005,bootstrap,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.0005,function,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.0005,function,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.0005,function,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.0005,function,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.0005,function,18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.0005,function,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.0005,function,25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.001,table,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,table,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,table,12,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,table,15,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,table,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,table,20,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,table,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,bootstrap,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,bootstrap,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.001,bootstrap,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,bootstrap,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,bootstrap,18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.001,bootstrap,20,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,bootstrap,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,function,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,function,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,function,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,function,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,function,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,function,20,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.001,function,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,table,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,table,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,table,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,table,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,table,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,table,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,table,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,bootstrap,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,bootstrap,10,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,bootstrap,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,bootstrap,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,bootstrap,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,bootstrap,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,bootstrap,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,function,5,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,function,10,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,function,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,function,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,function,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,function,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.002,function,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,table,5,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,table,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,table,12,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,table,15,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,table,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,table,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,table,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,bootstrap,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,bootstrap,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,bootstrap,12,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,bootstrap,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,bootstrap,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,bootstrap,20,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,bootstrap,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,function,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,function,10,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,function,12,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,function,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,function,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,function,20,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.005,function,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,table,5,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,table,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,table,12,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,table,15,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,table,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,table,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,table,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,bootstrap,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,bootstrap,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,bootstrap,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,bootstrap,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,bootstrap,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,bootstrap,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,bootstrap,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,function,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,function,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,function,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,function,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,function,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,function,20,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.01,function,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,table,5,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,table,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,table,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,table,15,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,table,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,table,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,table,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,bootstrap,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,bootstrap,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,bootstrap,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,bootstrap,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,bootstrap,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,bootstrap,20,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,bootstrap,25,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,function,5,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,function,10,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,function,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,function,15,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,function,18,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,function,20,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.015,function,25,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.02,table,5,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.02,table,10,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.02,table,12,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.02,table,15,0.6767697357152568,0.6349087916536234,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
0.02,table,18,0.6767697357152568,0.6349087916536231,0.7529761904761905,0.40958817876902254,187.53631117692643,1.0935469137338691,0.47765827144350287
