max_n_leaf_nodes,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
1,2,0.2265329252553978,0.44282323657429173,0.5874855156431055,0.4912979935352569,344.00924577199027,0.5628768131156909,0.6398456945601737
1,5,0.2265329252553978,0.44282323657429173,0.5874855156431055,0.4912979935352569,344.00924577199027,0.5628768131156909,0.6398456945601737
1,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
2,2,0.164931417988767,0.3689790230801374,0.5596755504055619,0.5882616970861736,423.79645083402744,0.5708835941522645,0.6365844062046209
2,5,0.10222950118255685,0.2165356066803705,0.5353418308227115,0.5964678962007312,323.21052112738323,0.4661250387103814,0.6820700646921699
2,10,0.2265329252553978,0.44282323657429173,0.5874855156431055,0.4912979935352569,344.00924577199027,0.5628768131156909,0.6398456945601737
3,2,0.7600469836811274,0.7731173904352041,0.8725376593279258,0.48522618289609265,713.995504218583,0.775328094986722,0.5632761644587612
3,5,0.39819275089882655,0.670637990551039,0.6593279258400927,0.5604140469592723,656.8442104698755,0.5164085337737411,0.6594528965828197
3,10,0.7985661365801562,0.7888478414671533,0.8725376593279258,0.4524057313017027,538.2699081472435,0.7828634463453491,0.5608954527896554
4,2,0.8339824335851719,0.8455726592277776,0.8945538818076477,0.4362140107387334,483.19915428733145,0.7670512350006183,0.5659145474633903
4,5,0.631102346968239,0.744447078986758,0.8783314020857474,0.5144661011199994,832.1075538610743,0.6577680540077915,0.6032206963950217
4,10,0.9876528189473681,0.9822843161291194,0.996523754345307,0.5378921090115371,932.6482332331288,0.569717999975192,0.6370571019863467
5,2,0.9383632938012901,0.9054840938608367,0.9756662804171495,0.47707320404678494,635.6245644522171,0.6689751015104403,0.5991701129004198
5,5,0.9816516985645048,0.969480270579913,0.9953650057937428,0.4933821475043974,706.9939764626581,0.6466953763444321,0.6072768615042461
5,10,0.7777068693658038,0.834436048558116,0.9745075318655851,0.5437448835483506,928.9867693113175,0.5401130171052196,0.649302998477079
10,2,0.6325888346963292,0.7583068688773441,0.9918887601390498,0.4018038814140242,959.0507143446276,0.8922769435455088,0.528463871745077
10,5,0.6912678606813105,0.7964384621485017,0.9953650057937428,0.5252593604506658,861.8371650783711,0.903659956480733,0.5253039003082697
10,10,0.6499932940388603,0.7783175567381797,0.9976825028968713,0.4629541437745199,1213.0271889325209,0.8220548734510957,0.548830891193706
