bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,,,,,,
,False,,,,,,
0.1,True,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.1,False,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.2,True,0.5085533254302137,0.7536741188417089,0.4996,0.4495392154288074,0.8653608088287743,0.5427823856345994
0.2,False,0.5307591951150252,0.7642829464442755,0.5192,0.4647062366811377,0.8681003295202339,0.5524787952064594
0.3,True,0.12452070319079386,0.3735765720371011,0.1408,0.3699573213033436,0.7995759614814865,0.46028564762726437
0.3,False,0.12445796584641829,0.3734014583712612,0.1408,0.36999711809484814,0.7996036005037241,0.4603129680489668
0.1107126544219287,True,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.1107126544219287,False,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.07913943956383637,True,0.9945316612150712,0.9941500237819221,0.9974,0.7115480367151639,0.9999995675554222,0.7323456027237422
0.07913943956383637,False,0.9945316612150712,0.9941500237819221,0.9974,0.7115480367151639,0.9999995675554222,0.7323456027237422
0.0873733167628612,True,0.9949625487853107,0.9946572346908847,0.9976,0.7115532791403546,1.0,0.73230374046377
0.0873733167628612,False,0.9949625487853107,0.9946572346908847,0.9976,0.7115532791403546,1.0,0.73230374046377
0.12037416156092265,True,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.12037416156092265,False,0.9362200362597612,0.980379003343087,0.9368,0.6894870824339813,0.9645234999532506,0.719482822679711
0.1536306271778956,True,0.6651912692525246,0.8458871336954966,0.6444,0.5252041877835001,0.8929349099454408,0.6025178771315046
0.1536306271778956,False,0.6368341091601664,0.8243400928418317,0.6318,0.49189795994565755,0.8864936720177281,0.5875112874333834
0.056380480150518116,True,0.9928149016198388,0.9928811459840678,0.9976,0.6942350581874261,0.9938367179058627,0.6948330684239475
0.056380480150518116,False,0.9868866160113622,0.9879662103414797,0.9956,0.6798262386587401,0.9892522197560105,0.6748266283636143
0.11009013634534957,True,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.11009013634534957,False,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.10205224654608318,True,0.9945226617063997,0.9940455210765563,0.9974,0.7115487871562972,0.9999985782072391,0.732371208021221
0.10205224654608318,False,0.9945226617063997,0.9940455210765563,0.9974,0.7115487871562972,0.9999985782072391,0.732371208021221
0.12639765672843395,True,0.9242646235660811,0.9739156898159874,0.9308,0.6755877701151365,0.963014501013069,0.7054055543535405
0.12639765672843395,False,0.8721421088206985,0.9587628035832052,0.8702,0.6541067383581322,0.9411332971464564,0.6929216355838828
0.16547336188827041,True,0.6676540115749605,0.8566274903108693,0.616,0.5710986988465522,0.8974917536891279,0.6172082359674849
0.16547336188827041,False,0.6215478499186425,0.8259291371769719,0.558,0.4911812952227833,0.8820253919227453,0.554444988246686
0.13099852627017852,True,0.9949290930653738,0.9945483584795327,0.9976,0.71152873265856,0.9999911908004995,0.7323542153166072
0.13099852627017852,False,0.8209095005101762,0.9369049627936019,0.811,0.6350604706835695,0.9250458493904814,0.6663396421227823
0.11828578881298675,True,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.11828578881298675,False,0.9949633352695316,0.9945544264706642,0.9976,0.7115589502896177,0.9999992261442464,0.7323997285718303
0.12310126509059588,True,0.9945316612150712,0.9941500237819221,0.9974,0.7115480367151639,0.9999995675554222,0.7323456027237423
0.12310126509059588,False,0.9353873826463799,0.9793091411730126,0.9366,0.6894548545462356,0.9646006747256685,0.7193960148323869
0.13588303409123012,True,0.9945237222884376,0.9940457820410558,0.9974,0.7115093148019068,0.9999786282986154,0.7323454655363258
0.13588303409123012,False,0.7569927607650784,0.9026002003880094,0.7478,0.5961842707767122,0.9084548073426261,0.644678957024636
