significance,similarity_matrix,n_neighbors,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.01,NAM,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.01,NAM,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.01,NAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.01,SAM,3,0.7349396890605897,0.7388895737775051,0.7393483709273183,0.394027669685529,397.5555989688878,0.8903358476686749,0.5290065261330605
0.01,SAM,5,0.740208347351395,0.8041479948967134,0.7393483709273183,0.5996578352996351,743.455689371988,0.558573082178753,0.6416125181644255
0.01,SAM,10,0.4645722583095557,0.5982615494020623,0.6265664160401002,0.41505097365677474,309.4995357062229,0.9202833368420168,0.5207564846365538
0.01,SAM,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.01,SAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.05,NAM,3,0.740208347351395,0.8041479948967134,0.7393483709273183,0.5996578352996351,743.4556893719879,0.558573082178753,0.6416125181644255
0.05,NAM,5,0.7364868677007956,0.794434978761862,0.7393483709273183,0.6020710740850385,756.9600985732924,0.5552608611602533,0.6429789529031043
0.05,NAM,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.05,NAM,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.05,NAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.05,SAM,3,0.5163794985566865,0.7199114070944741,0.7393483709273183,0.4264200191876433,351.21981755354756,0.8112757462239135,0.5520970520831885
0.05,SAM,5,0.7467699239233239,0.8060200035062878,0.7393483709273183,0.5090971709460728,443.2762361519279,0.6902326514113764,0.5916345298175261
0.05,SAM,10,0.7457810847446854,0.7973022887488478,0.7393483709273183,0.509592756708092,444.5940754763012,0.6925544569024664,0.5908229398007636
0.05,SAM,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.05,SAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.1,NAM,3,0.740208347351395,0.8041479948967134,0.7393483709273183,0.5996578352996351,743.4556893719879,0.558573082178753,0.6416125181644255
0.1,NAM,5,0.7364868677007956,0.794434978761862,0.7393483709273183,0.6020710740850385,756.9600985732923,0.5552608611602533,0.6429789529031043
0.1,NAM,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.1,NAM,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.1,NAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.1,SAM,3,0.49541789996413516,0.685093699687469,0.7994987468671679,0.27775113446209443,312.0702832268618,1.03991398726078,0.49021674749277616
0.1,SAM,5,0.7467699239233239,0.8060200035062878,0.7393483709273183,0.5090971709460728,443.2762361519278,0.6902326514113764,0.5916345298175261
0.1,SAM,10,0.8072773593496926,0.8621085332281567,0.7794486215538847,0.2521326689314161,494.5817141430241,5.851178556228238,0.14596028869966096
0.1,SAM,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.1,SAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.5,NAM,3,0.740208347351395,0.8041479948967134,0.7393483709273183,0.5996578352996351,743.4556893719879,0.558573082178753,0.6416125181644255
0.5,NAM,5,0.7364868677007956,0.794434978761862,0.7393483709273183,0.6020710740850385,756.960098573292,0.5552608611602533,0.6429789529031043
0.5,NAM,10,0.7314965714167324,0.7786342623791515,0.7393483709273183,0.6038267709473335,764.2451102366441,0.5559164864480587,0.6427080172425329
0.5,NAM,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.5,NAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.5,SAM,3,0.4821477141662661,0.6722541944202198,0.7393483709273183,0.3232071494585064,363.2204582437555,0.9215776111767852,0.5204057302622267
0.5,SAM,5,0.5758166583487674,0.7819937585250912,0.7794486215538847,0.3689784287480315,466.61013604260995,0.9176390527243523,0.5214745697733468
0.5,SAM,10,0.4645722583095557,0.5982615494020623,0.6265664160401002,0.41505097365677474,309.4995357062229,0.9202833368420168,0.5207564846365538
0.5,SAM,15,0.7279471047819274,0.77268773849473,0.7393483709273183,0.6053995136104745,773.4424435873457,0.553104298344449,0.6438717612628866
0.5,SAM,20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
