n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
15,ward,0.914734024245328,0.9382120452904349,0.9582,0.6059605895191578,0.9995878738349923,0.6747677743792309
15,complete,0.7061712016048308,0.8460699825943615,0.7756,0.4276508447328,0.9338899461264396,0.554000980590161
15,average,0.9296156352585411,0.9493033402921888,0.9646,0.6073053873462025,1.0,0.6733439816499545
