bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,,,,,,
,False,,,,,,
0.1,True,0.3497784191340066,0.5126080932686479,0.5550786838340487,0.4050790614403365,0.9883194369524306,0.5741115994988996
0.1,False,0.38283451823740877,0.53398857307582,0.5654506437768241,0.38125737297680223,0.9863822271985672,0.5579974896148474
0.2,True,,,,,,
0.2,False,,,,,,
0.3,True,,,,,,
0.3,False,,,,,,
0.1107126544219287,True,0.3465644772009514,0.5096707895534471,0.5450643776824035,0.4132544196330811,0.9953484187754972,0.5807701628158994
0.1107126544219287,False,0.3858875226961144,0.5284520968532723,0.5575822603719599,0.39756130534605555,1.0,0.5678634016361536
0.07913943956383637,True,0.362847292753316,0.537452439223253,0.5826180257510729,0.3663148193318389,0.9703753409944545,0.5501604848388123
0.07913943956383637,False,0.37801557234772176,0.5440616685915475,0.6251788268955651,0.3330639577994998,0.9846971029691359,0.5359226453031579
0.0873733167628612,True,0.3055116252847802,0.5034767702411206,0.5525751072961373,0.3925711502523417,0.985968426098154,0.5801241708937045
0.0873733167628612,False,0.35163817444977796,0.5346180121352438,0.6083690987124464,0.3365550397644006,0.9736712725674243,0.5436715034196957
0.12037416156092265,True,0.2652272917163678,0.48300768039071335,0.48068669527896996,0.36805036536346597,0.9453582274755238,0.5514855474689712
0.12037416156092265,False,0.26876988727912127,0.4873888215480571,0.4824749642346209,0.36836074512060213,0.945630833473878,0.5513604652659326
0.1536306271778956,True,0.15510489746633604,0.3914232163712001,0.3741058655221745,0.39723542264814865,0.9421500299050973,0.5743317559478657
0.1536306271778956,False,0.16634123035874707,0.4009205780242307,0.3830472103004292,0.39379590479830257,0.9474456203513119,0.5682478798997062
0.056380480150518116,True,0.2667344799313379,0.5035458066487861,0.677038626609442,0.322126531931038,0.9827025809551025,0.5422045052684398
0.056380480150518116,False,0.26132250377068766,0.5031729149490277,0.6720314735336195,0.30497369005414227,0.9777107478753735,0.5344168426222881
0.11009013634534957,True,0.3460875744569805,0.508574858945261,0.5443490701001431,0.4133402315696521,0.9951186091659017,0.5809834192674295
0.11009013634534957,False,0.3803625535357665,0.5272018528665146,0.5640200286123033,0.38110467174461854,0.9857088899318274,0.5598407830454423
0.10205224654608318,True,0.34929235052931046,0.5117143435705263,0.5532904148783977,0.4038802533328098,0.9879072490164802,0.5730872834585452
0.10205224654608318,False,0.3537722553228388,0.531107257111883,0.5582975679542204,0.4086807887856721,0.9899769456645456,0.5740809676208973
0.12639765672843395,True,0.15720915703699934,0.40219996915376455,0.3876967095851216,0.32944775815254995,0.9011346696965981,0.5663516892142845
0.12639765672843395,False,0.15720628314413929,0.40251006776038095,0.3876967095851216,0.3281839066377064,0.9011457619888058,0.5686711883618187
0.16547336188827041,True,0.15595593942180563,0.38598195596874746,0.3751788268955651,0.3964074559248887,0.9445610443545425,0.5715534775475363
0.16547336188827041,False,0.16843467126016304,0.3988202067871446,0.38412017167381973,0.39263309605327795,0.9493445001542105,0.5654874462369198
0.13099852627017852,True,0.15122047346517023,0.38166268879250526,0.3698140200286123,0.3964885764865258,0.9406489887180909,0.5742958587571199
0.13099852627017852,False,0.15122047346517023,0.38166268879250526,0.3698140200286123,0.3964885764865258,0.9406489887180909,0.5742958587571199
0.11828578881298675,True,0.2656912953571481,0.4855282448957016,0.48175965665236054,0.3677093992824443,0.9446922666829766,0.5517510010046116
0.11828578881298675,False,0.2726020104245547,0.49407725316133244,0.4842632331902718,0.3677266602673642,0.9449386825328584,0.5516763308283041
0.12310126509059588,True,0.15684118003117525,0.3977961387087402,0.3873390557939914,0.329999635372028,0.9014786648345956,0.5712034531765401
0.12310126509059588,False,0.14671772213947387,0.3327996586459352,0.36587982832618027,0.32926890528020614,0.9093041814418122,0.5248314586441337
