n_clusters,step_size,dip_threshold,n_starting_vectors,ambiguous_triangle_strategy,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,0.1,0.01,1,ignore,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.01,1,random,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.01,1,all,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.01,2,ignore,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,2,random,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,2,all,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,3,ignore,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,3,random,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,3,all,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,5,ignore,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,5,random,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.01,5,all,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,1,ignore,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.05,1,random,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.05,1,all,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.05,2,ignore,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,2,random,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,2,all,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,3,ignore,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,3,random,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,3,all,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,5,ignore,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,5,random,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.05,5,all,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.1,1,ignore,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.1,1,random,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.1,1,all,0.5061400999179413,0.5684487230481605,0.732,0.3840792312379923,1816.844517164016,1.1338239538785884,0.46864222242061243
3,0.1,0.1,2,ignore,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
3,0.1,0.1,2,random,0.9910315676913463,0.9826445041858983,0.997,0.4681990034967017,1857.169787522139,0.9002799420036042,0.5262382546361178
