bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,0.8667877024667265,0.8455768084546568,0.953,0.6411351704244717,0.9999213287656404,0.6344811723080759
,False,0.8667877024667265,0.8455768084546568,0.953,0.6411351704244717,0.9999213287656404,0.6344811723080759
0.1,True,0.7399640471417247,0.7178845266230252,0.977,0.5343627587854326,0.9351617418603879,0.5580757290695688
0.1,False,0.7465762009014835,0.7245121521026492,0.98,0.4986060249063176,0.9226811988780786,0.5476862798431548
0.2,True,0.8693702774167733,0.847347770102661,0.954,0.6416193410620704,0.99996440985227,0.6348562778938681
0.2,False,0.8667877024667265,0.8455768084546568,0.953,0.6411351704244717,0.9999213287656404,0.6344811723080759
0.3,True,0.825453722931347,0.8109208846431556,0.937,0.6404752325256754,1.0,0.6326847632165813
0.3,False,0.825453722931347,0.8109208846431556,0.937,0.6404752325256754,1.0,0.6326847632165813
0.1107126544219287,True,0.733093326386811,0.7236936873273828,0.969,0.5182685058633777,0.9519476662056311,0.5495248782505542
0.1107126544219287,False,0.7460570336046568,0.7356456882488754,0.972,0.5394587837859092,0.948710735191198,0.5479349352380899
0.07913943956383637,True,0.7071975829644285,0.6550070480757778,0.975,0.4243969509049373,0.8627966135347576,0.5530474511192415
0.07913943956383637,False,0.717923818541524,0.6510937167099662,0.981,0.4494747140796982,0.8511628271031593,0.5440077808162055
0.0873733167628612,True,0.7187458662940608,0.6728004232131269,0.976,0.514247471523255,0.8917058729892494,0.5351744304379294
0.0873733167628612,False,0.7239924010202579,0.6751556498563844,0.98,0.47806395182375006,0.881456528895929,0.5328922456058794
