damping,preference,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.5,,0.33932354913724394,0.5805337780902107,0.973,0.1782792716586709,0.6657941776366834,0.6833356245318372
0.5,-50.0,,,,,,
0.5,-100.0,,,,,,
0.7,,0.6103321974624397,0.8186228681875722,0.9506,0.393859454460489,0.9988347203077308,0.5255080885912469
0.7,-50.0,,,,,,
0.7,-100.0,,,,,,
0.9,,0.6601062602648462,0.8428135498390821,0.957,0.37728648466349635,1.0,0.5031529067504763
0.9,-50.0,0.30810646426743465,0.6047829137470349,0.2728,0.43832509018454946,0.9368874155719422,0.5605351847119442
0.9,-100.0,0.10539814732317722,0.342212409589833,0.1418,0.3426718779077905,0.8679636273566153,0.4650273403217012
