n_clusters,dip_threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,0.1,0.1682396553451558,0.12949697282611486,0.7065527065527065,0.28879187267803613,114.5258667734081,1.529433733032044,0.39534540357429937
2,0.25,0.1682396553451558,0.12949697282611486,0.7065527065527065,0.28879187267803613,114.5258667734081,1.529433733032044,0.39534540357429937
2,0.5,0.1682396553451558,0.12949697282611486,0.7065527065527065,0.28736873650455697,113.07375790800567,1.538705860202575,0.3939014817258922
2,0.75,0.13682813204428193,0.10454468185603526,0.6866096866096866,0.27886805860707586,106.69390694205751,1.578530282559773,0.387817822720032
2,1.0,0.13682813204428193,0.10454468185603526,0.6866096866096866,0.27886805860707586,106.69390694205751,1.578530282559773,0.387817822720032
