n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
7,nearest_neighbors,42,0.5938628054807431,0.8007636952334923,0.8946700507614214,0.3155535854449657,0.9206264945986067,0.4600032348314015
7,rbf,42,0.5709282709548253,0.7585818141978528,0.8439086294416244,0.3819020033910929,1.0,0.5617853275276867
