eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.01,1,0.06612176245463543,0.2792657657739988,1.0,0.07471391361699091,0.9546233253548437,0.8557181495243882
0.01,3,0.06286313465105388,0.32991105469828835,0.826,-0.06039534494848934,0.45813143715648824,0.28506586695491265
0.01,5,0.032149413409294,0.2876847808596411,0.671,-0.2794613940235057,0.4163008211283812,0.4854605796440358
0.01,10,0.0006953689903592366,0.03808710607764086,0.356,-0.3135851431238159,0.27622497215160097,0.5535393271629021
0.01,15,,,,,,
0.025,1,0.9075359182662454,0.8525185929508806,0.999,-0.2311741750389269,0.7031989455638186,0.8033674693707542
0.025,3,0.9065207537207944,0.8681822907480766,0.978,0.19844916323632725,0.8823663700197709,0.439576903188304
0.025,5,0.8838796744260659,0.847258742742881,0.97,0.2893477894428447,0.9037396875982714,0.5335987014906707
0.025,10,0.7800261412301129,0.7734869657608431,0.938,0.36341355554009974,0.8943076991014047,0.24370596819662882
0.025,15,0.6032915622690482,0.6649056312032915,0.843,0.3249183647897217,0.8597238287027862,0.3164005763403279
0.05,1,-4.000016000064e-06,-3.622146186024351e-06,0.334,0.32562301420333073,0.22756981996027756,0.8472807152416851
0.05,3,-4.000016000064e-06,-3.622146186024351e-06,0.334,0.32562301420333073,0.22756981996027756,0.8472807152416851
0.05,5,-5.996021928029348e-06,-0.000834175548479855,0.334,0.32523316452466305,0.3070019169933185,0.8020875711951325
0.05,10,0.9684799885137557,0.9424857825518986,0.989,0.47331554004464327,1.0,0.0
0.05,15,0.9502692333937773,0.9178751512431176,0.984,0.4498580767165147,0.9807827835687761,0.4049422289378114
0.1,1,-4.000016000064e-06,-3.622146186024351e-06,0.334,0.32562301420333073,0.22756981996027756,0.8472807152416851
0.1,3,-4.000016000064e-06,-3.622146186024351e-06,0.334,0.32562301420333073,0.22756981996027756,0.8472807152416851
0.1,5,-4.000016000064e-06,-3.622146186024351e-06,0.334,0.32562301420333073,0.22756981996027756,0.8472807152416851
0.1,10,-4.000016000064e-06,-3.622146186024351e-06,0.334,0.32562301420333073,0.22756981996027756,0.8472807152416851
0.1,15,-4.000016000064e-06,-3.622146186024351e-06,0.334,0.32562301420333073,0.22756981996027756,0.8472807152416851
0.15,1,,,,,,
0.15,3,,,,,,
0.15,5,,,,,,
0.15,10,,,,,,
0.15,15,,,,,,
0.2,1,,,,,,
0.2,3,,,,,,
0.2,5,,,,,,
0.2,10,,,,,,
0.2,15,,,,,,
0.25,1,,,,,,
0.25,3,,,,,,
0.25,5,,,,,,
0.25,10,,,,,,
0.25,15,,,,,,
0.3,1,,,,,,
0.3,3,,,,,,
0.3,5,,,,,,
0.3,10,,,,,,
0.3,15,,,,,,
0.4,1,,,,,,
0.4,3,,,,,,
0.4,5,,,,,,
0.4,10,,,,,,
0.4,15,,,,,,
