,acedec,aec,affinity,agglomerative,amddbscan,autoclustering,bang,birch,bsas,clique,cure,dbscan,dcn,ddc,dec,deepect,diana,dipInit,dipMeans,dipNSub,dipdeck,dipencoder,dkm,drc,gapStatistic,gmeans,hdbscan,idec,isbm,kmeans,ldakmeans,mbsas,mdbscan,mddbscan,meanshift,n2d,optics,pgmeans,projectedDipMeans,rock,skinnydip,somsc,specialK,spectral,subkmeans,syncsom,ttsas,vade,xmeans
cure,0.1699393467706276,0.2520495426425966,0.3832424549892943,0.609505131537768,0.006755111323472729,0.12543857247432832,0.7608199466691445,0.3665822094105118,0.08028506198593721,0.001091182341393715,1.0,0.28089397077141154,0.7568928234566843,0.3503811392612881,0.788477278620308,8.813132595575368e-05,0.008003352024395616,0.24569738048365553,0.9917669449474065,0.001404791766874025,0.5189762998947172,0.7805462405711401,0.8324697133387418,0.15897878202458138,0.8284464068254638,0.33983676407566854,0.4861043947960322,0.5633639803941461,0.10193845097478671,0.9219096782122331,0.8204133823820061,0.13192784716175043,0.40325517178868386,0.796430303272956,0.06856643554896458,0.4861043947960322,0.934209121762406,0.07939729508770021,0.38889735045406626,0.021386567522005517,0.13730414860409268,0.0662476730203092,0.5773808702960064,0.1400549047730817,0.9178138636243465,0.4090860844038735,0.2007106094285933,0.8810625207462659,0.009597157179032534
dbscan,0.014257397338006905,0.02616872368593426,0.051146231266130826,0.5703519039635094,0.00015248018044777822,0.00903694811637945,0.16675149999066252,0.8607501089944483,0.004693532815637225,1.397780758227718e-05,0.28089397077141154,1.0,0.4420419371160542,0.04420270001377613,0.41792591579288185,5.74933335162342e-07,0.00019129621002256236,0.025144410367296866,0.27631616794388236,1.9374670642058334e-05,0.08484558542959997,0.4238811418818689,0.38606358050286493,0.012888778136861623,0.38889735045406626,0.901453481580601,0.07592572437276024,0.6167503774093479,0.0066508061588510525,0.32694555376313383,0.39460274652280347,0.009741960575795128,0.8083993392160813,0.1814568009381039,0.4575103218258705,0.70261332831145,0.24569738048365553,0.004618453424897195,0.05238795052876144,0.22141419633977866,0.01034083724047119,0.003556230806947225,0.10193845097478671,0.6911659230946596,0.2374036936379209,0.0569341159466219,0.8405294040211766,0.2194711061097021,0.13060959921932325
dcn,0.09257614141825066,0.14568337426187794,0.2374036936379209,0.8405294040211766,0.0025424300345591178,0.06548925893710944,0.5392365719598851,0.5529601407769096,0.039532756101881006,0.0003496128477864513,0.7568928234566843,0.4420419371160542,1.0,0.2137153571584176,0.9670765439062066,2.329622651675578e-05,0.0030615246083942615,0.1414460876151753,0.749057472911524,0.0004596552749456251,0.339836764075669,0.9753043408807642,0.9219096782122338,0.08578237018737633,0.9260075648494723,0.5189762998947165,0.3143762361503535,0.788477278620308,0.05176397561442814,0.8324697133387422,0.934209121762406,0.06935402398615098,0.5987088507922671,0.5703519039635094,0.13060959921932325,0.6987898721416572,0.6949740416821917,0.0390407162698061,0.24152547990955453,0.04642309307310288,0.07257900615022339,0.03184843124488723,0.38606358050286493,0.24360515572059782,0.6797886913817313,0.2563474083717905,0.3320634317662612,0.6461005747770359,0.022580893533384883
ddc,0.6609887457929884,0.8324697133387422,0.950632334298005,0.14856177489186861,0.07592572437276046,0.5495132498037179,0.5290570899675529,0.0662476730203092,0.41496687754159645,0.0196982737768836,0.3503811392612881,0.04420270001377613,0.2137153571584176,1.0,0.22930978182325168,0.0028146355336244877,0.08578237018737656,0.8204133823820068,0.3557303066906843,0.02383276968565662,0.7726379704313895,0.22533729402485858,0.25204954264259616,0.6350263239877818,0.24991955508366215,0.05898057614069807,0.8123991531268748,0.13060959921932325,0.48288028057020904,0.3021289262411395,0.24569738048365508,0.5668527803072803,0.0767817901914154,0.4991164715733194,0.005867128745099315,0.10302365695081228,0.394602746522803,0.41202025841746304,0.9424176678315621,0.001216683583339373,0.5809105850420326,0.3665822094105118,0.7064443234513929,0.015977160399810453,0.40616438071332617,0.9137202290091768,0.026871465304772135,0.4329064304331549,0.00042529943474733933
dec,0.1008623637789341,0.1574576794795446,0.25419215458785094,0.8083993392160806,0.002911123359094825,0.0717614693623394,0.5668527803072803,0.5256857887301312,0.04366182337492108,0.00040903515567003446,0.788477278620308,0.41792591579288185,0.9670765439062066,0.22930978182325168,1.0,2.7965888073744338e-05,0.003497879130252013,0.15296053432158074,0.780546240571141,0.0005362704474503044,0.36113069342515214,0.9917669449474058,0.9547416906518555,0.0935810199760212,0.9588522504512664,0.4925873996847838,0.3346416782334356,0.7568928234566843,0.0569341159466219,0.8648056734006189,0.9670765439062072,0.07592572437276046,0.5703519039635088,0.5987088507922678,0.12042850888279166,0.6684839116062078,0.7257093080321659,0.04312654706090213,0.2585153208747428,0.04207262002575485,0.07939729508770021,0.035288467711130034,0.4090860844038735,0.2273173518742948,0.710282770248523,0.27404644818292634,0.31190101743894627,0.6760122701282101,0.02024763117734585
deepect,0.010811271687297896,0.0055073893429378185,0.002294503900035716,9.339802315100343e-06,0.22533729402485858,0.01690353435468972,0.0002983424772724508,1.4068404581291105e-06,0.02984776284179813,0.5123113129705565,8.813132595575368e-05,5.74933335162342e-07,2.329622651675578e-05,0.0028146355336244877,2.7965888073744338e-05,1.0,0.20436587192571842,0.005775261284610256,9.198314223168857e-05,0.46693532341563104,0.0010520843608334829,2.672140105608456e-05,3.5856657335076036e-05,0.011983673300684838,3.506002513442574e-05,1.0846336011560709e-06,0.0012613951002689028,6.827664829511804e-06,0.022277002021686698,5.840409194957097e-05,3.351690597352963e-05,0.01575266024226929,1.965291243299916e-06,0.00024911354683365694,9.334114148273898e-09,3.880963568292373e-06,0.00012374340423360053,0.030239021016148726,0.002216916398501967,4.90141482956119e-10,0.01488216918572216,0.03712424715660312,0.0007684250722899133,6.786798012470285e-08,0.00013456445728321498,0.001963911399097462,1.9857262278932808e-07,0.0001622582330313982,7.457523487630624e-11
diana,0.20071060942859353,0.13192784716175043,0.07507746179595243,0.001563088452638528,0.9547416906518549,0.2628891866705234,0.018898648730049317,0.0003782346805363268,0.3665822094105122,0.5392365719598844,0.008003352024395616,0.00019129621002256236,0.0030615246083942615,0.08578237018737656,0.003497879130252013,0.20436587192571842,1.0,0.135944487953493,0.008251311129278793,0.588000152422782,0.04474922102263679,0.003383781935917707,0.004190370823813794,0.21371535715841805,0.004122629988249749,0.00031045505604354595,0.05053467154940394,0.001238853081600988,0.30943867925295887,0.005960311399174856,0.0039901210569111,0.2520495426425966,0.00048710304083887657,0.0166676264448411,7.705968153803866e-06,0.000812659652351444,0.01018812394646118,0.369327109508228,0.07340415138515266,7.307122922295406e-07,0.24360515572059804,0.4149668775415971,0.03619643785766358,3.6670457745024976e-05,0.010811271687297896,0.06778621310920152,8.44322473834147e-05,0.012338724648983668,1.588935956142734e-07
dipInit,0.8324697133387422,0.9876506913599004,0.7726379704313899,0.09459462972036836,0.12166609474435464,0.710282770248523,0.39174374574594073,0.0390407162698061,0.5564175996007488,0.035288467711130034,0.24569738048365553,0.025144410367296866,0.1414460876151753,0.8204133823820068,0.15296053432158074,0.005775261284610256,0.135944487953493,1.0,0.24991955508366215,0.04207262002575485,0.6058967554764547,0.15001716508372498,0.1699393467706276,0.8044045263688422,0.1683397591196476,0.03440000710570068,0.642400277911632,0.08208478689244125,0.6350263239877818,0.20806932078640417,0.165174531131705,0.7295836837873069,0.04585937311702226,0.3665822094105118,0.0028625083145545904,0.06325686343591075,0.28089397077141154,0.5529601407769096,0.7647532424227965,0.0005362704474503044,0.7451494334889421,0.4991164715733194,0.5460769858522516,0.008377850091538352,0.29020331316540804,0.7373530923948668,0.014671282471320435,0.3119010174389465,0.00017621557132274646
dipMeans,0.17317265897894218,0.25634740837179026,0.3888973504540658,0.6022979718810866,0.00696814318837613,0.12800378316714145,0.7686926155547773,0.36113069342515214,0.08208478689244103,0.0011316203685016735,0.9917669449474065,0.27631616794388236,0.749057472911524,0.3557303066906843,0.780546240571141,9.198314223168857e-05,0.008251311129278793,0.24991955508366215,1.0,0.0014558357561249569,0.5256857887301312,0.7726379704313899,0.8244275958953473,0.1620543095863216,0.8204133823820068,0.3346416782334356,0.4925873996847838,0.5564175996007492,0.10411802984788898,0.9137202290091775,0.8123991531268748,0.13459524700517167,0.3974743321684615,0.8044045263688422,0.06701330835010011,0.4796678172536306,0.9424176678315621,0.08118087629212556,0.394602746522803,0.0208103085586111,0.1400549047730817,0.06778621310920152,0.5844503676766619,0.13730414860409268,0.9260075648494714,0.41496687754159645,0.1971032904468597,0.8892102215269182,0.009313294982347342
dipNSub,0.06856643554896458,0.040532640045243706,0.02024763117734585,0.0002118543345792645,0.6276883987640058,0.09664823731222816,0.003861490663333411,4.1933737362276347e-05,0.14856177489186861,0.9424176678315628,0.001404791766874025,1.9374670642058334e-05,0.0004596552749456251,0.02383276968565662,0.0005362704474503044,0.46693532341563104,0.588000152422782,0.04207262002575485,0.0014558357561249569,1.0,0.010811271687297896,0.00051607324117664,0.0006611565062866198,0.07423695370662298,0.0006487736362377206,3.351690597352963e-05,0.012519720328343587,0.0001622582330313982,0.11920079944009254,0.0009958619349363929,0.0006246523731676668,0.09157994535540603,5.5898829913747505e-05,0.003328013463973045,5.305258945487168e-07,0.00010016871400053695,0.0018638271546282947,0.15001716508372498,0.0196982737768836,3.912547685835932e-08,0.0876810109251227,0.1748064583564941,0.008377850091538352,3.02299409105089e-06,0.001998353964543398,0.017876720394710555,7.705968153803866e-06,0.002334223288176007,7.3083759044578755e-09
dipdeck,0.4669353234156306,0.6167503774093479,0.8204133823820061,0.2478021738913987,0.0390407162698061,0.37485512470249427,0.733464975626366,0.12166609474435464,0.2695453143517499,0.008767946254536918,0.5189762998947172,0.08484558542959997,0.339836764075669,0.7726379704313895,0.36113069342515214,0.0010520843608334829,0.04474922102263679,0.6058967554764547,0.5256857887301312,0.010811271687297896,1.0,0.3557303066906847,0.39174374574594073,0.44511145053926704,0.38889735045406626,0.10972907698336742,0.9588522504512658,0.22141419633977888,0.3218791834841994,0.4575103218258705,0.3832424549892943,0.38889735045406626,0.13867427295236623,0.6987898721416572,0.013655880377289265,0.17977687118256158,0.5738612884933789,0.2673138753985773,0.8284464068254638,0.00321898033411383,0.40035848130450713,0.23333185325664751,0.9301074154477589,0.0339629906891008,0.5880001524227834,0.8566982134393217,0.05429771994706578,0.6203871036634396,0.001216683583339373
dipencoder,0.09873735277420148,0.15444859620059992,0.24991955508366215,0.8164038677579453,0.0028146355336244877,0.07014902679967427,0.5598855663592714,0.5324393574805164,0.042596827185995334,0.0003933533203188677,0.7805462405711401,0.4238811418818689,0.9753043408807642,0.22533729402485858,0.9917669449474058,2.672140105608456e-05,0.003383781935917707,0.15001716508372498,0.7726379704313899,0.00051607324117664,0.3557303066906847,1.0,0.9465242903920281,0.09157994535540626,0.950632334298005,0.4991164715733194,0.3294980557099727,0.7647532424227965,0.055602900256860543,0.8566982134393217,0.9588522504512664,0.0742369537066232,0.5773808702960057,0.5915598727841798,0.12291360326829359,0.6760122701282101,0.7179816667337771,0.04207262002575507,0.25419215458785094,0.04312654706090213,0.07764570803744286,0.03440000710570068,0.40325517178868453,0.2313146078092243,0.70261332831145,0.2695453143517499,0.316864336533055,0.6684839116062078,0.0208103085586111
dkm,0.11320876943564628,0.1748064583564941,0.2785986718379623,0.7647532424227965,0.003497879130252013,0.08118087629212556,0.6058967554764547,0.489340116052696,0.04992925066205167,0.0005062426580320079,0.8324697133387418,0.38606358050286493,0.9219096782122338,0.25204954264259616,0.9547416906518555,3.5856657335076036e-05,0.004190370823813794,0.1699393467706276,0.8244275958953473,0.0006611565062866198,0.39174374574594073,0.9465242903920281,1.0,0.10522161772346172,0.9958834176841949,0.4575103218258705,0.3638500663495301,0.7141285808229481,0.06473801798959511,0.9096288821166241,0.9876506913599004,0.08578237018737633,0.5324393574805164,0.6387088353685813,0.10745663019532592,0.6276883987640072,0.7686926155547773,0.0493299229364641,0.28320207502852135,0.0366578418973742,0.08961340575447108,0.040532640045243706,0.4420419371160542,0.2062115581590196,0.7529719674705855,0.29971808519393606,0.2855229942673292,0.7179816667337762,0.01738415649272884
drc,0.9711900591118687,0.7924510917232828,0.5915598727841798,0.0549470790325477,0.19354366517540655,0.901453481580601,0.2695453143517499,0.0208103085586111,0.733464975626366,0.06325686343591075,0.15897878202458138,0.012888778136861623,0.08578237018737633,0.6350263239877818,0.0935810199760212,0.011983673300684838,0.21371535715841805,0.8044045263688422,0.1620543095863216,0.07423695370662298,0.44511145053926704,0.09157994535540626,0.10522161772346172,1.0,0.10411802984788898,0.018127556301310577,0.4764670479469886,0.046992635136377636,0.8204133823820068,0.1319278471617502,0.10193845097478649,0.9219096782122338,0.02481077415395827,0.24991955508366215,0.001238853081600988,0.035288467711130034,0.1848515618638933,0.7295836837873069,0.5844503676766619,0.00020758361526884705,0.9383125754009132,0.6684839116062078,0.394602746522803,0.003925327358100583,0.19178165775668643,0.5598855663592708,0.0071871899742512735,0.20806932078640417,6.373707103057846e-05
gapStatistic,0.1120393390749399,0.17317265897894218,0.2763161679438819,0.7686926155547773,0.003440400020190415,0.08028506198593721,0.6022979718810866,0.49258739968478427,0.0493299229364641,0.0004965868765069992,0.8284464068254638,0.38889735045406626,0.9260075648494723,0.24991955508366215,0.9588522504512664,3.506002513442574e-05,0.004122629988249749,0.1683397591196476,0.8204133823820068,0.0006487736362377206,0.38889735045406626,0.950632334298005,0.9958834176841949,0.10411802984788898,1.0,0.46064006557695847,0.3611306934251517,0.7179816667337771,0.06399390214182143,0.9055399305146108,0.9917669449474058,0.08484558542959997,0.5358325366152674,0.6350263239877818,0.10858815044817272,0.6313528199483203,0.7647532424227965,0.04873664284188983,0.28089397077141154,0.03712424715660312,0.08864296465227328,0.040030049786931254,0.43898457411031355,0.20806932078640417,0.7490574729115234,0.2973201088474351,0.28785673751535934,0.7141285808229474,0.017628930617224814
gmeans,0.019971303697196907,0.03573999356024893,0.06778621310920152,0.6572538130923793,0.00024911354683365694,0.012888778136861623,0.20806932078640417,0.9588522504512658,0.006860884398960598,2.4388647438033928e-05,0.33983676407566854,0.901453481580601,0.5189762998947165,0.05898057614069807,0.4925873996847838,1.0846336011560709e-06,0.00031045505604354595,0.03440000710570068,0.3346416782334356,3.351690597352963e-05,0.10972907698336742,0.4991164715733194,0.4575103218258705,0.018127556301310577,0.46064006557695847,1.0,0.09873735277420126,0.7064443234513929,0.009597157179032534,0.39174374574594073,0.4669353234156306,0.013853847365466354,0.9055399305146108,0.22533729402485858,0.38606358050286493,0.7964303032729554,0.29971808519393606,0.006755111323472729,0.06935402398615076,0.178108528102235,0.014671282471320435,0.005250782203704452,0.13060959921932325,0.6022979718810866,0.2902033131654078,0.0750774617959522,0.7451494334889421,0.2695453143517499,0.10193845097478671
hdbscan,0.49911647157331984,0.6535274208386532,0.8607501089944483,0.2273173518742948,0.04420270001377635,0.40325517178868453,0.694974041682191,0.10972907698336742,0.29256272897137214,0.01018812394646118,0.4861043947960322,0.07592572437276024,0.3143762361503535,0.8123991531268748,0.3346416782334356,0.0012613951002689028,0.05053467154940394,0.642400277911632,0.4925873996847838,0.012519720328343587,0.9588522504512658,0.3294980557099727,0.3638500663495301,0.4764670479469886,0.3611306934251517,0.09873735277420126,1.0,0.20253223239467033,0.3477257877238702,0.4268772738880866,0.3557303066906843,0.4179259157928823,0.1254385724743281,0.6609887457929877,0.01180956766032848,0.1636088139637919,0.5392365719598844,0.29020331316540804,0.8688648019273151,0.0027210765654352986,0.42988571335651704,0.25419215458785094,0.8892102215269182,0.02984776284179813,0.5529601407769096,0.8973696424931423,0.04814936498667555,0.5844503676766619,0.001014286044830559
idec,0.05114623126613105,0.08484558542959997,0.1471171919791916,0.9465242903920281,0.001014286044830559,0.0348418192008364,0.37763820988044494,0.7451494334889421,0.019971303697196907,0.00012116927812577671,0.5633639803941461,0.6167503774093479,0.788477278620308,0.13060959921932325,0.7568928234566843,6.827664829511804e-06,0.001238853081600988,0.08208478689244125,0.5564175996007492,0.0001622582330313982,0.22141419633977888,0.7647532424227965,0.7141285808229481,0.046992635136377636,0.7179816667337771,0.7064443234513929,0.20253223239467033,1.0,0.026871465304772135,0.6313528199483203,0.7257093080321659,0.03712424715660312,0.7964303032729554,0.40325517178868453,0.2137153571584176,0.9055399305146108,0.5089956362524755,0.0196982737768836,0.15001716508372498,0.08484558542959975,0.0390407162698061,0.01575266024226929,0.2563474083717905,0.36932710950822756,0.4958462002606572,0.160510978782471,0.4828802805702086,0.4669353234156306,0.04420270001377613
isbm,0.7924510917232828,0.6240331352789874,0.4451114505392677,0.03184843124488723,0.2832020750285218,0.9178138636243465,0.18314835281004838,0.01113537166822609,0.9096288821166241,0.10302365695081228,0.10193845097478671,0.0066508061588510525,0.05176397561442814,0.48288028057020904,0.0569341159466219,0.022277002021686698,0.30943867925295887,0.6350263239877818,0.10411802984788898,0.11920079944009254,0.3218791834841994,0.055602900256860543,0.06473801798959511,0.8204133823820068,0.06399390214182143,0.009597157179032534,0.3477257877238702,0.026871465304772135,1.0,0.08299684268191188,0.06252685399512337,0.8973696424931417,0.01346041636687989,0.1683397591196476,0.000546642995779445,0.0196982737768836,0.12042850888279166,0.9055399305146108,0.43898457411031355,8.263820256204646e-05,0.8810625207462659,0.8405294040211766,0.28089397077141154,0.0018638271546282947,0.12543857247432832,0.41792591579288185,0.003556230806947225,0.13730414860409268,2.383648319326248e-05
kmeans,0.1414460876151753,0.2137153571584176,0.3320634317662612,0.6797886913817313,0.005005025031787902,0.10302365695081228,0.6873656019563854,0.4208973464158534,0.06473801798959511,0.0007684250722899133,0.9219096782122331,0.32694555376313383,0.8324697133387422,0.3021289262411395,0.8648056734006189,5.840409194957097e-05,0.005960311399174856,0.20806932078640417,0.9137202290091775,0.0009958619349363929,0.4575103218258705,0.8566982134393217,0.9096288821166241,0.1319278471617502,0.9055399305146108,0.39174374574594073,0.4268772738880866,0.6313528199483203,0.08299684268191188,1.0,0.8973696424931417,0.10858815044817272,0.46064006557695847,0.7218419389851214,0.08484558542959997,0.5495132498037179,0.8566982134393217,0.06399390214182143,0.3372327907074635,0.027590441664248955,0.11320876943564628,0.05301820207351615,0.5123113129705565,0.1683397591196476,0.8405294040211766,0.3557303066906847,0.2374036936379209,0.8044045263688422,0.012703062994333436
