,acedec,aec,affinity,agglomerative,amddbscan,autoclustering,bang,birch,bsas,clique,cure,dbscan,dcn,ddc,dec,deepect,diana,dipInit,dipMeans,dipNSub,dipdeck,dipencoder,dkm,drc,gapStatistic,gmeans,hdbscan,idec,isbm,kmeans,ldakmeans,mbsas,mdbscan,mddbscan,meanshift,n2d,optics,pgmeans,projectedDipMeans,rock,skinnydip,somsc,specialK,spectral,subkmeans,syncsom,ttsas,vade,xmeans
cure,0.7765892109550234,0.749057472911524,0.0002251668634263293,0.017876720394710555,0.001014286044830559,0.006755111323472729,0.0027210765654352986,0.027590441664248955,0.15296053432158052,0.00016910149580140477,1.0,0.42089734641585297,0.01307689144855706,0.2585153208747428,0.009597157179032534,0.8566982134393217,0.40616438071332617,0.4208973464158534,0.0006865842156060786,0.18656646278404687,0.01838146902463178,0.0997953471434696,0.0100374217222845,0.013655880377289265,3.7856410954884012e-06,0.0004170932639204761,0.10522161772346172,0.0013554024896409445,0.8445655827873273,1.4068404581291105e-06,3.4420298788973014e-07,0.4329064304331549,0.4828802805702086,0.012338724648983668,0.004328890279721165,0.29256272897137214,0.4764670479469886,0.934209121762406,0.0100374217222845,0.609505131537768,0.6350263239877818,0.1781085281022352,0.7141285808229481,0.20436587192571887,2.5466935205109564e-07,0.0390407162698061,0.19003147702305423,0.8688648019273151,0.029460864910109574
dbscan,0.6022979718810866,0.26069590840027734,6.995285061650591e-06,0.0015085842792093018,0.013076891448557282,0.00044216599428059666,0.028325949501012193,0.0026303672089176278,0.5324393574805164,0.0031132118324466163,0.42089734641585297,1.0,0.001014286044830559,0.05301820207351615,0.0006865842156060786,0.32440592892207665,0.10193845097478649,0.1074566301953257,2.672140105608456e-05,0.6058967554764552,0.001563088452638528,0.014257397338006905,0.0007264346966200375,0.09664823731222838,5.7090583371888215e-08,1.4649692211987642e-05,0.4149668775415971,6.1015438226563745e-05,0.316864336533055,1.813640460035515e-08,3.5836771328234818e-09,0.9835347664744434,0.9178138636243465,0.0896134057544713,0.0002541809971299269,0.06325686343591053,0.9260075648494714,0.37485512470249427,0.0007264346966200375,0.7686926155547773,0.2007106094285933,0.03143934405295501,0.24152547990955453,0.03807222815052702,2.5363129374511573e-09,0.2080693207864046,0.6131230293263685,0.3320634317662612,0.0028625083145545904
dcn,0.005684692865771668,0.03063467803975506,0.2273173518742948,0.9096288821166241,8.0121660417376e-09,0.8204133823820068,4.270694642372064e-08,0.7805462405711401,9.198314223168857e-05,4.2962389201761653e-10,0.01307689144855706,0.001014286044830559,1.0,0.17645173588565877,0.9137202290091775,0.021386567522005517,0.09873735277420148,0.0935810199760212,0.3611306934251519,0.00014325879107013328,0.901453481580601,0.40325517178868453,0.9260075648494723,7.503439778400178e-07,0.03226207368888612,0.2949349920441251,4.1009389555535236e-05,0.4701007598741289,0.022277002021686698,0.019161978145850522,0.008901539588488161,0.001091182341393715,0.0014558357561249569,6.229135112167938e-07,0.710282770248523,0.15296053432158074,0.001404791766874025,0.016434614394965408,0.9260075648494723,0.0027674949381502056,0.04474922102263679,0.25634740837179026,0.03440000710570068,0.22533729402485858,0.007527357933339696,5.4824294861699485e-06,0.00014934602510807693,0.020527288599724747,0.7608199466691441
ddc,0.1574576794795446,0.41792591579288185,0.010495584322044893,0.2156217131862439,1.0033926704400287e-05,0.1143877956778796,3.6670457745024976e-05,0.2832020750285218,0.010495584322044893,1.0027133530154941e-06,0.2585153208747428,0.05301820207351615,0.17645173588565877,1.0,0.14426027939874442,0.34245359251361274,0.7647532424227965,0.7451494334889421,0.023514285141355673,0.014257397338006905,0.2194711061097021,0.6058967554764547,0.14856177489186884,0.0003230268784453205,0.0004777883370463698,0.016434614394965408,0.005960311399174856,0.03807222815052702,0.3503811392612881,0.0002206444746237768,7.260804439201962e-05,0.055602900256860543,0.06701330835010011,0.00028100084206061915,0.08484558542959997,0.9383125754009132,0.06548925893710944,0.2949349920441249,0.14856177489186884,0.10086236377893387,0.5123113129705565,0.8284464068254644,0.44511145053926704,0.8892102215269189,5.7138457183691926e-05,0.001404791766874025,0.014671282471320435,0.3346416782334356,0.2949349920441251
dec,0.004055884356039208,0.023199500703128262,0.271789501031241,0.8244275958953473,4.189063762538581e-09,0.9055399305146108,2.3019820272196512e-08,0.6987898721416572,5.840409194957097e-05,2.136226751048298e-10,0.009597157179032534,0.0006865842156060786,0.9137202290091775,0.14426027939874442,1.0,0.015977160399810453,0.07851752672389778,0.0742369537066232,0.4208973464158532,9.198314223168857e-05,0.8164038677579457,0.3450832694820378,0.9876506913599004,4.276797402891219e-07,0.04207262002575485,0.34772578772387,2.552969313684983e-05,0.5392365719598846,0.0166676264448411,0.02548192335348598,0.012160050668495126,0.0007401886616256181,0.0009958619349363929,3.537055022206914e-07,0.7924510917232828,0.12417108053851145,0.0009599397342123783,0.012160050668495126,0.9876506913599004,0.0019300145658165402,0.03440000710570068,0.2137153571584176,0.02616872368593426,0.18656646278404687,0.01034083724047119,3.2591540664039798e-06,9.599357582534829e-05,0.01531196964982251,0.6797886913817313
deepect,0.6424002779116313,0.8892102215269189,0.0004508314929110302,0.028699996346172263,0.0005260815240122341,0.011468073022237624,0.0014819937868102429,0.04312654706090213,0.1074566301953257,8.088022816843399e-05,0.8566982134393217,0.32440592892207665,0.021386567522005517,0.34245359251361274,0.015977160399810453,1.0,0.5156382177966408,0.5324393574805164,0.00130761937105639,0.13325638154829278,0.029460864910109352,0.14284786479653033,0.0166676264448411,0.008126485076646706,8.902801447385755e-06,0.000812659652351444,0.0717614693623394,0.002499477307909448,0.9876506913599004,3.426317520593969e-06,8.79244491880371e-07,0.3346416782334356,0.3776382098804447,0.007299014432684103,0.007527357933339696,0.3832424549892943,0.3720847528008999,0.9219096782122331,0.0166676264448411,0.48934011605269556,0.7686926155547773,0.24360515572059804,0.8526500911757782,0.27631616794388236,6.57020147398768e-07,0.02481077415395827,0.135944487953493,0.9876506913599004,0.045859373117022484
diana,0.26509517082151435,0.609505131537768,0.004259119871526051,0.12417108053851145,3.83509611876498e-05,0.06037852377658903,0.00012904707930094794,0.1699393467706276,0.02383276968565662,4.393122072565703e-06,0.40616438071332617,0.10193845097478649,0.09873735277420148,0.7647532424227965,0.07851752672389778,0.5156382177966408,1.0,0.9794192798175552,0.01034083724047119,0.03143934405295501,0.126716124825488,0.41496687754159645,0.08118087629212578,0.0009777480815891249,0.00014934602510807693,0.00696814318837613,0.014257397338006905,0.017628930617224814,0.5256857887301312,6.514059992968058e-05,1.9828026106782914e-05,0.10633446854698247,0.1254385724743281,0.0008592472175574795,0.04312654706090213,0.8244275958953473,0.12291360326829359,0.4543925519726766,0.08118087629212578,0.17977687118256114,0.7218419389851214,0.6058967554764552,0.6424002779116313,0.6609887457929884,1.5352305564153568e-05,0.0037985985118096366,0.03226207368888612,0.5056912377100884,0.1781085281022352
dipInit,0.2763161679438819,0.6276883987640063,0.003925327358100583,0.11798292001808508,4.287782984158106e-05,0.0569341159466219,0.00014325879107013328,0.16205430958632205,0.02548192335348598,4.969684526567875e-06,0.4208973464158534,0.1074566301953257,0.0935810199760212,0.7451494334889421,0.0742369537066232,0.5324393574805164,0.9794192798175552,1.0,0.009597157179032534,0.033530729402667214,0.12042850888279166,0.40035848130450713,0.0767817901914154,0.0010714683945274306,0.00013456445728321498,0.0064465291963229365,0.01531196964982251,0.016434614394965408,0.5426514073462736,5.840409194957097e-05,1.7658059313196972e-05,0.1120393390749399,0.1319278471617502,0.0009424322062250301,0.04053264004524393,0.8044045263688422,0.12930159289480891,0.47010075987412847,0.0767817901914154,0.18829308986842408,0.7412479424143814,0.5880001524227834,0.6609887457929877,0.642400277911632,1.365298797573189e-05,0.004122629988249749,0.03440000710570068,0.5223255076619273,0.1699393467706276
dipMeans,0.0002344738797341872,0.0021050350833895504,0.7686926155547773,0.3045526364875011,2.3664625814490137e-11,0.49258739968478427,1.632072255119965e-10,0.23333185325664774,1.4068404581291105e-06,8.302247778146921e-13,0.0006865842156060786,2.672140105608456e-05,0.3611306934251519,0.023514285141355673,0.4208973464158532,0.00130761937105639,0.01034083724047119,0.009597157179032534,1.0,2.4089789085746105e-06,0.2997180851939363,0.08028506198593721,0.4120202584174626,4.598905922748031e-09,0.2194711061097021,0.8932885202234329,5.305258945487168e-07,0.8486058463463084,0.0013798933532647162,0.15296053432158052,0.08864296465227328,2.926535333336311e-05,4.1933737362276347e-05,3.6975074113598794e-09,0.5880001524227829,0.019161978145850522,4.010439757373696e-05,0.000925220874331778,0.4120202584174626,9.396815635254185e-05,0.003497879130252013,0.04053264004524393,0.0024571893978893034,0.033530729402667214,0.07851752672389756,4.797994135330441e-08,2.534095963513394e-06,0.001238853081600988,0.22336958382946825
dipNSub,0.2997180851939365,0.1008623637789341,5.449475921626146e-07,0.0002251668634263293,0.04932992293646432,5.5898829913747505e-05,0.09358101997602097,0.00042529943474733933,0.9137202290091768,0.014671282471320435,0.18656646278404687,0.6058967554764552,0.00014325879107013328,0.014257397338006905,9.198314223168857e-05,0.13325638154829278,0.03143934405295501,0.033530729402667214,2.4089789085746105e-06,1.0,0.0002344738797341872,0.003010621134797109,9.806016809688067e-05,0.25204954264259616,2.7879285546816845e-09,1.235672812516242e-06,0.7647532424227965,6.045599636905763e-06,0.12930159289480891,8.004521490079242e-10,1.3781731311723888e-10,0.5915598727841798,0.5358325366152681,0.2374036936379209,2.9936413247888538e-05,0.017628930617224814,0.5426514073462736,0.160510978782471,9.806016809688067e-05,0.4179259157928823,0.07257900615022339,0.0076439144797355585,0.09157994535540648,0.009597157179032534,9.478728912881706e-11,0.4575103218258705,0.9917669449474065,0.13730414860409268,0.00046863999240809306
dipdeck,0.008251311129278793,0.04155388201881127,0.18314835281004838,0.9917669449474065,1.6578072692396972e-08,0.7257093080321659,8.534343187704962e-08,0.8769933310190188,0.00015248018044777822,9.414022894560503e-10,0.01838146902463178,0.001563088452638528,0.901453481580601,0.2194711061097021,0.8164038677579457,0.029460864910109352,0.126716124825488,0.12042850888279166,0.2997180851939363,0.0002344738797341872,1.0,0.4764670479469886,0.8284464068254644,1.4068404581291105e-06,0.023514285141355673,0.24152547990955453,6.952877790511458e-05,0.39747433216846195,0.03063467803975506,0.013655880377289265,0.006150687700390511,0.0016775748497463994,0.002216916398501967,1.172975148566735e-06,0.6203871036634396,0.19178165775668643,0.0021417400933401165,0.022888381665568724,0.8284464068254644,0.004122629988249749,0.059676154356993694,0.31190101743894627,0.04642309307310266,0.2763161679438819,0.005167677719110753,9.79725195726644e-06,0.00024414097041880467,0.028325949501012193,0.8566982134393211
dipencoder,0.05365477644061012,0.1848515618638933,0.04104056976863113,0.4701007598741289,8.123352739364265e-07,0.28785673751535956,3.426317520593969e-06,0.5773808702960064,0.0021050350833895504,6.407319208534545e-08,0.0997953471434696,0.014257397338006905,0.40325517178868453,0.6058967554764547,0.3450832694820378,0.14284786479653033,0.41496687754159645,0.40035848130450713,0.08028506198593721,0.003010621134797109,0.4764670479469886,1.0,0.35304931539285,3.92183796915635e-05,0.002911123359094825,0.059676154356993916,0.001091182341393715,0.11920079944009276,0.1471171919791916,0.0014819937868102429,0.0005572021972077845,0.015095722259934385,0.018898648730049095,3.351690597352963e-05,0.22731735187429525,0.5529601407769096,0.01838146902463178,0.11798292001808508,0.35304931539285,0.031034772717757564,0.24152547990955453,0.7647532424227959,0.2007106094285933,0.7064443234513929,0.0004508314929110302,0.00020758361526884705,0.003113211832446394,0.13867427295236623,0.5951294615488265
dkm,0.004259119871526051,0.02415498925123538,0.26509517082151457,0.8364974132481824,4.598905922748031e-09,0.8932885202234329,2.5162156580549322e-08,0.710282770248523,6.236220023225769e-05,2.362117168530631e-10,0.0100374217222845,0.0007264346966200375,0.9260075648494723,0.14856177489186884,0.9876506913599004,0.0166676264448411,0.08118087629212578,0.0767817901914154,0.4120202584174626,9.806016809688067e-05,0.8284464068254644,0.35304931539285,1.0,4.6376508344714296e-07,0.04053264004524393,0.33983676407566876,2.7336911692987798e-05,0.5290570899675531,0.01738415649272884,0.024480978962752697,0.0116377090625579,0.0007829152978762188,0.0010520843608334829,3.8375689670466784e-07,0.7805462405711401,0.12800378316714167,0.001014286044830559,0.012703062994333436,1.0,0.0020333501167471013,0.03573999356024893,0.2194711061097021,0.027228905672593617,0.19178165775668643,0.009888708043018779,3.5129523880961244e-06,0.00010232000796528418,0.015977160399810453,0.6911659230946596
drc,0.02907828881388963,0.005335092137734421,7.500331467014121e-10,1.3358010795272435e-06,0.4120202584174635,2.2806742028258498e-07,0.5951294615488258,3.02299409105089e-06,0.29971808519393606,0.19531753197725532,0.013655880377289265,0.09664823731222838,7.503439778400178e-07,0.0003230268784453205,4.276797402891219e-07,0.008126485076646706,0.0009777480815891249,0.0010714683945274306,4.598905922748031e-09,0.25204954264259616,1.4068404581291105e-06,3.92183796915635e-05,4.6376508344714296e-07,1.0,1.3506973317589654e-12,2.0321579974336146e-09,0.39747433216846106,1.4265283176939647e-08,0.007762086185696182,3.0953017926549364e-13,3.907985046680551e-14,0.09257614141825043,0.07764570803744286,0.9711900591118694,1.0414726814289565e-07,0.0004336561662519056,0.07939729508769999,0.010811271687297896,4.6376508344714296e-07,0.05053467154940372,0.0032730833172742724,0.00013740577419452116,0.004618453424897195,0.0001874162697892423,2.531308496145357e-14,0.6873656019563847,0.2478021738913987,0.008506122054056542,3.426317520593969e-06
gapStatistic,9.267658547251756e-07,1.685508061521901e-05,0.3503811392612881,0.02415498925123538,2.6645352591003757e-15,0.05560290025686032,2.531308496145357e-14,0.015530939519615705,1.4308616513858397e-09,0.0,3.7856410954884012e-06,5.7090583371888215e-08,0.03226207368888612,0.0004777883370463698,0.04207262002575485,8.902801447385755e-06,0.00014934602510807693,0.00013456445728321498,0.2194711061097021,2.7879285546816845e-09,0.023514285141355673,0.002911123359094825,0.04053264004524393,1.3506973317589654e-12,1.0,0.2740464481829259,4.2962389201761653e-10,0.15594763101417897,9.565915287002014e-06,0.840529404021177,0.6350263239877818,6.407319208534545e-08,1.01234275184936e-07,1.0398348848639216e-12,0.0767817901914154,0.00035657201492012014,9.564302572151462e-08,5.618317953981489e-06,0.04053264004524393,2.8425682185861945e-07,3.351690597352963e-05,0.0010520843608334829,2.076522172500539e-05,0.0007976588151412667,0.5951294615488263,2.2845503266921696e-11,2.9690061520426525e-09,8.283748820669956e-06,0.014463034368847216
gmeans,0.00013740577419452116,0.001331313146265778,0.8729273895621517,0.24569738048365508,9.389822253069724e-12,0.4120202584174626,6.726463830375451e-11,0.18485156186389373,7.115759288467416e-07,3.0953017926549364e-13,0.0004170932639204761,1.4649692211987642e-05,0.2949349920441251,0.016434614394965408,0.34772578772387,0.000812659652351444,0.00696814318837613,0.0064465291963229365,0.8932885202234329,1.235672812516242e-06,0.24152547990955453,0.059676154356993916,0.33983676407566876,2.0321579974336146e-09,0.2740464481829259,1.0,2.617743180000076e-07,0.7451494334889421,0.0008592472175574795,0.1953175319772551,0.11677482406886308,1.608697479182908e-05,2.329622651675578e-05,1.6261447743914914e-09,0.49911647157331984,0.01326742882532339,2.2250469620122004e-05,0.00056795112440855,0.33983676407566876,5.349559841660856e-05,0.0022554044876772483,0.02907828881388963,0.001563088452638528,0.02383276968565662,0.10411802984788898,2.234587959115686e-08,1.3015879496425242e-06,0.0007684250722899133,0.17645173588565854
hdbscan,0.18145680093810435,0.05238795052876144,1.1021858536963691e-07,6.657334614557087e-05,0.09561701929916588,1.4997076083433925e-05,0.16833975911964716,0.0001317785617560574,0.8486058463463091,0.03226207368888612,0.10522161772346172,0.4149668775415971,4.1009389555535236e-05,0.005960311399174856,2.552969313684983e-05,0.0717614693623394,0.014257397338006905,0.01531196964982251,5.305258945487168e-07,0.7647532424227965,6.952877790511458e-05,0.001091182341393715,2.7336911692987798e-05,0.39747433216846106,4.2962389201761653e-10,2.617743180000076e-07,1.0,1.4068404581291105e-06,0.06935402398615098,1.163016349892132e-10,1.8482992913959606e-11,0.40325517178868453,0.3584241029977506,0.3776382098804447,7.705968153803866e-06,0.007527357933339696,0.36385006634953054,0.0886429646522735,2.7336911692987798e-05,0.26731387539857776,0.03619643785766358,0.003010621134797109,0.04699263513637786,0.003861490663333411,1.2502443524908813e-11,0.6572538130923793,0.756892823456685,0.0742369537066232,0.00014627259408506177
idec,0.00048710304083887657,0.003925327358100583,0.6276883987640063,0.4032551717886843,8.554223995815846e-11,0.6203871036634394,5.589511076209419e-10,0.31686433653305524,3.601685498066942e-06,3.2798208593476375e-12,0.0013554024896409445,6.1015438226563745e-05,0.4701007598741289,0.03807222815052702,0.5392365719598846,0.002499477307909448,0.017628930617224814,0.016434614394965408,0.8486058463463084,6.045599636905763e-06,0.39747433216846195,0.11920079944009276,0.5290570899675531,1.4265283176939647e-08,0.15594763101417897,0.7451494334889421,1.4068404581291105e-06,1.0,0.0026303672089176278,0.10522161772346172,0.058291741800142516,6.657334614557087e-05,9.396815635254185e-05,1.1546559042230342e-08,0.7257093080321657,0.03143934405295501,9.003777919591727e-05,0.0017997307906407745,0.5290570899675531,0.00020339385714884806,0.006346522635783947,0.06325686343591053,0.004544463265016674,0.053018202073516374,0.051146231266130826,1.3811280119568892e-07,6.3475458864648004e-06,0.0023745714086269576,0.3045526364875011
