,acedec,aec,affinity,agglomerative,amddbscan,autoclustering,bang,birch,bsas,clique,cure,dbscan,dcn,ddc,dec,deepect,diana,dipInit,dipMeans,dipNSub,dipdeck,dipencoder,dkm,drc,gapStatistic,gmeans,hdbscan,idec,isbm,kmeans,ldakmeans,mbsas,mdbscan,mddbscan,meanshift,n2d,optics,pgmeans,projectedDipMeans,rock,skinnydip,somsc,specialK,spectral,subkmeans,syncsom,ttsas,vade,xmeans
cure,0.02984776284179813,0.160510978782471,0.19178165775668643,0.6684839116062078,0.0006246523731676668,0.3720847528008999,0.008506122054056542,0.42988571335651704,0.001563088452638528,0.0013554024896409445,1.0,0.3218791834841994,0.9835347664744434,0.8083993392160806,0.9876506913599004,0.0002866736086721833,0.001238853081600988,0.018127556301310577,0.9219096782122331,0.0010330252265577933,0.8405294040211775,0.7026133283114506,0.6911659230946596,0.09873735277420148,0.8445655827873273,0.4090860844038735,0.17977687118256158,0.9588522504512658,0.0662476730203092,0.45439255197267703,0.4329064304331549,0.018638489463896013,0.5880001524227834,0.24152547990955453,0.4925873996847838,0.6835731632547706,0.7726379704313899,0.09157994535540648,0.5123113129705565,0.6276883987640072,0.03619643785766358,0.0020333501167471013,0.5987088507922678,0.6350263239877818,0.2695453143517499,0.22336958382946825,0.16675149999066252,0.4575103218258705,0.0007129184621625928
dbscan,0.23740369363792135,0.6797886913817317,0.7529719674705859,0.15594763101417897,0.015095722259934385,0.9219096782122331,0.1008623637789341,0.0750774617959522,0.029847762841798353,0.026871465304772135,0.3218791834841994,1.0,0.31190101743894627,0.2175402872005585,0.3143762361503535,0.008377850091538352,0.025144410367296866,0.1699393467706276,0.2763161679438819,0.02197667305625073,0.4298857133565164,0.5426514073462732,0.5529601407769096,0.5089956362524755,0.4268772738880866,0.8688648019273144,0.7257093080321659,0.29732010884743487,0.3974743321684615,0.8083993392160806,0.8364974132481824,0.1731726589789424,0.6535274208386526,0.8566982134393217,0.09358101997602097,0.5598855663592708,0.4828802805702086,0.48610439479603285,0.7373530923948668,0.6131230293263681,0.2695453143517499,0.03619643785766358,0.6424002779116313,0.14284786479653033,0.9096288821166247,0.8204133823820068,0.6949740416821917,0.08299684268191188,0.0166676264448411
dcn,0.028325949501012193,0.15444859620059992,0.1848515618638933,0.6835731632547706,0.0005788928950734018,0.3611306934251517,0.008003352024395616,0.44204193711605466,0.0014558357561249569,0.0012613951002689028,0.9835347664744434,0.31190101743894627,1.0,0.8244275958953473,0.9958834176841942,0.0002646072367471497,0.0011523548173193454,0.017142367756428856,0.9383125754009132,0.0009599397342123783,0.8244275958953473,0.6873656019563854,0.6760122701282094,0.09459462972036836,0.8284464068254638,0.3974743321684615,0.17317265897894218,0.9753043408807642,0.06325686343591053,0.4420419371160542,0.42089734641585297,0.017628930617224814,0.5738612884933789,0.23333185325664751,0.5056912377100884,0.6684839116062078,0.7568928234566843,0.0876810109251227,0.4991164715733194,0.6131230293263685,0.03440000710570068,0.0018966557057380484,0.5844503676766619,0.6498096484686382,0.26069590840027734,0.21562171318624346,0.160510978782471,0.4701007598741289,0.0006611565062866198
ddc,0.01575266024226929,0.0997953471434696,0.12166609474435441,0.8526500911757782,0.00024911354683365694,0.25634740837179026,0.004055884356039208,0.5844503676766624,0.0006611565062866198,0.00056795112440855,0.8083993392160806,0.2175402872005585,0.8244275958953473,1.0,0.8204133823820061,0.00010903853091059901,0.00051607324117664,0.009174192848678597,0.8851348529349157,0.00042529943474733933,0.6572538130923793,0.5324393574805164,0.5223255076619266,0.058291741800142516,0.6609887457929877,0.2855229942673292,0.11320876943564628,0.8486058463463084,0.03759569529445206,0.3218791834841994,0.30455263648750086,0.009454275901663145,0.4329064304331549,0.1574576794795446,0.6572538130923793,0.5156382177966408,0.5951294615488258,0.05365477644061012,0.36932710950822756,0.4669353234156306,0.019428509245939862,0.0008753187568195653,0.4420419371160542,0.8164038677579457,0.17810852810223476,0.1442602793987442,0.10411802984788898,0.6167503774093486,0.0002866736086721833
dec,0.028699996346172263,0.1559476310141792,0.18656646278404687,0.6797886913817313,0.0005900306724686555,0.36385006634953054,0.008126485076646706,0.43898457411031355,0.0014819937868102429,0.0012843152887827003,0.9876506913599004,0.3143762361503535,0.9958834176841942,0.8204133823820061,1.0,0.0002699694518271123,0.0011734399179597066,0.01738415649272884,0.9342091217624053,0.0009777480815891249,0.8284464068254644,0.6911659230946601,0.6797886913817313,0.09561701929916588,0.8324697133387422,0.4003584813045078,0.17480645835649455,0.9711900591118687,0.06399390214182143,0.4451114505392677,0.4238811418818689,0.017876720394710555,0.5773808702960064,0.2353615410718306,0.5023981666413788,0.6722439826787601,0.7608199466691445,0.0886429646522735,0.5023981666413793,0.6167503774093486,0.0348418192008364,0.0019300145658165402,0.5880001524227834,0.6461005747770359,0.2628891866705234,0.2175402872005585,0.16205430958632205,0.4669353234156306,0.000673758849897732
deepect,0.14568337426187794,0.02616872368593426,0.02024763117734585,5.007354371833195e-05,0.8364974132481824,0.0062479144589215885,0.31936531905131327,1.0033926704400287e-05,0.6424002779116313,0.6722439826787601,0.0002866736086721833,0.008377850091538352,0.0002646072367471497,0.00010903853091059901,0.0002699694518271123,1.0,0.6911659230946601,0.2062115581590196,0.00019525154578126092,0.7295836837873062,0.0006129071317695356,0.0011734399179597066,0.001238853081600988,0.04814936498667577,0.0006013676659979428,0.0050857636291608,0.022277002021686698,0.0002344738797341872,0.07340415138515266,0.0039901210569111,0.00447154847470399,0.20253223239467033,0.0020333501167471013,0.01405434404567485,1.608697479182908e-05,0.0012843152887827003,0.000843449682761177,0.05238795052876144,0.0029604908618376946,0.0016775748497463994,0.12543857247432832,0.5880001524227834,0.0019300145658165402,4.1009389555535236e-05,0.0116377090625579,0.015977160399810453,0.02481077415395827,1.2424285695589177e-05,0.8083993392160813
diana,0.2902033131654078,0.06778621310920152,0.05429771994706578,0.0002541809971299269,0.8486058463463091,0.019428509245939862,0.5495132498037174,5.840409194957097e-05,0.9465242903920268,0.9794192798175552,0.001238853081600988,0.025144410367296866,0.0011523548173193454,0.00051607324117664,0.0011734399179597066,0.6911659230946601,1.0,0.3860635805028645,0.0008753187568195653,0.9588522504512671,0.0024571893978893034,0.004399695337291565,0.004618453424897195,0.11438779567787938,0.0024155571227912898,0.016204468783665105,0.05898057614069807,0.0010330252265575712,0.1636088139637919,0.01307689144855706,0.014463034368847216,0.38043399225344077,0.0071871899742512735,0.039532756101881006,9.003777919591727e-05,0.004769715444170375,0.0032730833172742724,0.12291360326829337,0.0100374217222845,0.006054825559487664,0.25634740837179026,0.8851348529349157,0.006860884398960598,0.0002118543345792645,0.033530729402667214,0.04420270001377613,0.06473801798959511,7.105263288598174e-05,0.8769933310190194
dipInit,0.8486058463463084,0.3372327907074635,0.29020331316540804,0.005250782203704452,0.29020331316540804,0.1414460876151753,0.788477278620308,0.0016194007141825395,0.4238811418818693,0.40035848130450713,0.018127556301310577,0.1699393467706276,0.017142367756428856,0.009174192848678597,0.01738415649272884,0.2062115581590196,0.3860635805028645,1.0,0.013853847365466354,0.3584241029977506,0.03063467803975506,0.047568044120468445,0.04932992293646432,0.4764670479469886,0.030239021016148726,0.12417108053851145,0.3069892197685309,0.01575266024226929,0.5987088507922678,0.10633446854698247,0.1143877956778796,0.9917669449474058,0.06856643554896458,0.23333185325664774,0.002294503900035716,0.05053467154940372,0.03807222815052702,0.4991164715733194,0.0876810109251227,0.06037852377658881,0.788477278620308,0.47010075987412847,0.0662476730203092,0.004544463265016674,0.20806932078640417,0.2520495426425966,0.32694555376313383,0.0018966557057380484,0.3069892197685309
dipMeans,0.023199500703128262,0.13325638154829278,0.160510978782471,0.7412479424143814,0.0004336561662519056,0.3218791834841994,0.006346522635783947,0.489340116052696,0.0011112312828069904,0.0009599397342123783,0.9219096782122331,0.2763161679438819,0.9383125754009132,0.8851348529349157,0.9342091217624053,0.00019525154578126092,0.0008753187568195653,0.013853847365466354,1.0,0.0007264346966200375,0.7647532424227965,0.6313528199483203,0.620387103663439,0.08028506198593721,0.7686926155547773,0.3557303066906847,0.15001716508372498,0.9629639045979255,0.05301820207351615,0.3974743321684615,0.3776382098804447,0.014257397338006905,0.5223255076619273,0.20436587192571842,0.5564175996007488,0.6131230293263685,0.6987898721416572,0.0742369537066232,0.45128679288134865,0.5598855663592714,0.028325949501012193,0.0014558357561249569,0.5324393574805164,0.7064443234513935,0.22930978182325168,0.18829308986842408,0.13867427295236623,0.5189762998947172,0.0004965868765069992
dipNSub,0.26731387539857776,0.06037852377658903,0.04814936498667577,0.00020758361526884705,0.8892102215269182,0.01690353435468972,0.5156382177966414,4.685967955975201e-05,0.9055399305146108,0.9383125754009138,0.0010330252265577933,0.02197667305625073,0.0009599397342123783,0.00042529943474733933,0.0009777480815891249,0.7295836837873062,0.9588522504512671,0.3584241029977506,0.0007264346966200375,1.0,0.002068907806837217,0.0037366385771893107,0.003925327358100583,0.10302365695081228,0.0020333501167471013,0.01405434404567485,0.05238795052876144,0.0008592472175574795,0.14856177489186906,0.01130063525332603,0.012519720328343587,0.35304931539285,0.006150687700390511,0.0348418192008364,7.260804439201962e-05,0.004055884356039208,0.0027674949381502056,0.11087945737224647,0.008636147289720508,0.005167677719110753,0.23536154107183105,0.844565582787328,0.005867128745099315,0.0001726240690094194,0.029460864910109574,0.0390407162698061,0.05760960410933591,5.7138457183691926e-05,0.9178138636243458
dipdeck,0.04873664284188983,0.22930978182325168,0.2695453143517499,0.5290570899675535,0.0012843152887827003,0.48934011605269556,0.015095722259934385,0.32187918348419986,0.0030615246083942615,0.00267537056726197,0.8405294040211775,0.4298857133565164,0.8244275958953473,0.6572538130923793,0.8284464068254644,0.0006129071317695356,0.0024571893978893034,0.03063467803975506,0.7647532424227965,0.002068907806837217,1.0,0.8566982134393217,0.8445655827873266,0.1471171919791916,0.9958834176841949,0.5324393574805164,0.25419215458785094,0.8004148145368961,0.10193845097478649,0.5844503676766619,0.5598855663592708,0.03143934405295501,0.733464975626366,0.3320634317662612,0.37485512470249427,0.8364974132481824,0.9301074154477589,0.13730414860409268,0.6498096484686378,0.7765892109550241,0.058291741800142516,0.003925327358100583,0.7451494334889421,0.49911647157331984,0.3665822094105118,0.30943867925295865,0.2374036936379209,0.3450832694820378,0.0014558357561249569
dipencoder,0.07340415138515244,0.3069892197685309,0.3557303066906843,0.4179259157928823,0.0023745714086269576,0.609505131537768,0.024480978962752697,0.24152547990955453,0.0054206227297251,0.004769715444170375,0.7026133283114506,0.5426514073462732,0.6873656019563854,0.5324393574805164,0.6911659230946601,0.0011734399179597066,0.004399695337291565,0.047568044120468445,0.6313528199483203,0.0037366385771893107,0.8566982134393217,1.0,0.9876506913598997,0.20436587192571842,0.8526500911757782,0.6572538130923793,0.3372327907074635,0.6647321388663947,0.14568337426187772,0.7141285808229474,0.6873656019563847,0.04873664284188983,0.8729273895621517,0.4298857133565164,0.2855229942673292,0.9794192798175552,0.9260075648494723,0.19178165775668643,0.7845089622753083,0.9178138636243465,0.08672749572556615,0.006860884398960598,0.8851348529349157,0.3917437457459414,0.47010075987412847,0.40325517178868386,0.316864336533055,0.2606959084002778,0.00267537056726197
dkm,0.07592572437276046,0.3143762361503537,0.36385006634953054,0.40908608440387284,0.002499477307909448,0.6203871036634396,0.02548192335348598,0.2353615410718306,0.005684692865771668,0.005005025031787902,0.6911659230946596,0.5529601407769096,0.6760122701282094,0.5223255076619266,0.6797886913817313,0.001238853081600988,0.004618453424897195,0.04932992293646432,0.620387103663439,0.003925327358100583,0.8445655827873266,0.9876506913598997,1.0,0.20993918904895326,0.8405294040211766,0.6684839116062085,0.3450832694820378,0.6535274208386526,0.15001716508372498,0.7257093080321659,0.6987898721416572,0.05053467154940394,0.8851348529349163,0.43898457411031355,0.2785986718379623,0.9917669449474065,0.9137202290091768,0.19710329044686015,0.796430303272956,0.9301074154477593,0.0896134057544713,0.0071871899742512735,0.8973696424931423,0.3832424549892943,0.4796678172536306,0.41202025841746304,0.3244059289220771,0.25419215458785094,0.0028146355336244877
drc,0.6022979718810866,0.8044045263688422,0.7295836837873069,0.03759569529445206,0.0767817901914154,0.4481930806356478,0.32694555376313383,0.014671282471320435,0.13060959921932325,0.12042850888279166,0.09873735277420148,0.5089956362524755,0.09459462972036836,0.058291741800142516,0.09561701929916588,0.04814936498667577,0.11438779567787938,0.4764670479469886,0.08028506198593721,0.10302365695081228,0.1471171919791916,0.20436587192571842,0.20993918904895326,1.0,0.14568337426187794,0.40908608440387284,0.7568928234566843,0.08864296465227328,0.8526500911757773,0.3665822094105118,0.38606358050286493,0.48288028057020904,0.2673138753985773,0.6313528199483203,0.019428509245939862,0.2137153571584176,0.17317265897894218,0.9711900591118694,0.31936531905131327,0.24360515572059782,0.6572538130923793,0.15148340437590768,0.26069590840027734,0.033530729402667214,0.5844503676766619,0.6647321388663947,0.788477278620308,0.0166676264448411,0.08299684268191188
gapStatistic,0.04814936498667577,0.22731735187429525,0.2673138753985773,0.5324393574805164,0.0012613951002689028,0.4861043947960322,0.01488216918572216,0.3244059289220771,0.003010621134797109,0.0026303672089176278,0.8445655827873273,0.4268772738880866,0.8284464068254638,0.6609887457929877,0.8324697133387422,0.0006013676659979428,0.0024155571227912898,0.030239021016148726,0.7686926155547773,0.0020333501167471013,0.9958834176841949,0.8526500911757782,0.8405294040211766,0.14568337426187794,1.0,0.5290570899675535,0.2520495426425966,0.8044045263688422,0.10086236377893387,0.5809105850420326,0.5564175996007488,0.031034772717757564,0.7295836837873069,0.3294980557099727,0.3776382098804447,0.8324697133387422,0.9260075648494723,0.135944487953493,0.6461005747770359,0.7726379704313899,0.05760960410933569,0.003861490663333411,0.7412479424143814,0.5023981666413793,0.36385006634953054,0.3069892197685309,0.2353615410718306,0.3477257877238702,0.001430103838669039
gmeans,0.17810852810223476,0.5633639803941461,0.6313528199483196,0.20993918904895326,0.009454275901663145,0.9465242903920275,0.07095149242730558,0.1063344685469827,0.019428509245939862,0.01738415649272884,0.4090860844038735,0.8688648019273144,0.3974743321684615,0.2855229942673292,0.4003584813045078,0.0050857636291608,0.016204468783665105,0.12417108053851145,0.3557303066906847,0.01405434404567485,0.5324393574805164,0.6572538130923793,0.6684839116062085,0.40908608440387284,0.5290570899675535,1.0,0.6058967554764547,0.3804339922534412,0.31190101743894627,0.9383125754009132,0.9670765439062072,0.126716124825488,0.7765892109550241,0.7295836837873062,0.13060959921932325,0.6760122701282101,0.5915598727841798,0.38889735045406626,0.8648056734006189,0.733464975626366,0.20436587192571842,0.02383276968565662,0.7647532424227965,0.19354366517540655,0.7805462405711401,0.694974041682191,0.5773808702960057,0.11677482406886308,0.010495584322044893
hdbscan,0.40616438071332617,0.950632334298005,0.9711900591118694,0.0767817901914154,0.03759569529445206,0.6535274208386532,0.1971032904468597,0.03310318288745684,0.06856643554896458,0.06252685399512337,0.17977687118256158,0.7257093080321659,0.17317265897894218,0.11320876943564628,0.17480645835649455,0.022277002021686698,0.05898057614069807,0.3069892197685309,0.15001716508372498,0.05238795052876144,0.25419215458785094,0.3372327907074635,0.3450832694820378,0.7568928234566843,0.2520495426425966,0.6058967554764547,1.0,0.1636088139637919,0.620387103663439,0.5529601407769096,0.5773808702960064,0.3119010174389465,0.4238811418818689,0.8648056734006189,0.042596827185995334,0.3503811392612881,0.29256272897137214,0.7295836837873069,0.49258739968478427,0.39174374574594073,0.45128679288134865,0.08118087629212556,0.41496687754159645,0.06935402398615098,0.8123991531268748,0.901453481580601,0.9670765439062066,0.03712424715660312,0.04104056976863113
idec,0.02616872368593426,0.14568337426187794,0.1748064583564941,0.7064443234513935,0.00051607324117664,0.3450832694820374,0.007299014432684103,0.46064006557695913,0.00130761937105639,0.0011316203685016735,0.9588522504512658,0.29732010884743487,0.9753043408807642,0.8486058463463084,0.9711900591118687,0.0002344738797341872,0.0010330252265575712,0.01575266024226929,0.9629639045979255,0.0008592472175574795,0.8004148145368961,0.6647321388663947,0.6535274208386526,0.08864296465227328,0.8044045263688422,0.3804339922534412,0.1636088139637919,1.0,0.05898057614069807,0.4238811418818689,0.40325517178868386,0.016204468783665105,0.5529601407769096,0.22141419633977844,0.5256857887301312,0.6461005747770359,0.733464975626366,0.08208478689244125,0.47966781725362995,0.5915598727841798,0.03184843124488723,0.0017073773036957451,0.5633639803941461,0.6722439826787601,0.2478021738913987,0.20436587192571842,0.15148340437590768,0.489340116052696,0.0005900306724686555
isbm,0.7373530923948675,0.664732138866394,0.5951294615488258,0.023514285141355673,0.1132087694356465,0.3450832694820374,0.42687727388808705,0.008636147289720508,0.18485156186389418,0.1715503008631507,0.0662476730203092,0.3974743321684615,0.06325686343591053,0.03759569529445206,0.06399390214182143,0.07340415138515266,0.1636088139637919,0.5987088507922678,0.05301820207351615,0.14856177489186906,0.10193845097478649,0.14568337426187772,0.15001716508372498,0.8526500911757773,0.10086236377893387,0.31190101743894627,0.620387103663439,0.05898057614069807,1.0,0.2763161679438819,0.29256272897137214,0.6058967554764552,0.19531753197725488,0.5056912377100884,0.0116377090625579,0.15296053432158052,0.12166609474435441,0.8810625207462652,0.2374036936379209,0.17645173588565832,0.796430303272956,0.21182119173171188,0.19003147702305423,0.0208103085586111,0.46378174558170393,0.5358325366152674,0.6498096484686378,0.009888708043018779,0.12166609474435464
kmeans,0.15444859620059992,0.5123113129705565,0.5773808702960057,0.23945833280989204,0.007527357933339696,0.8851348529349157,0.059676154356993694,0.12417108053851145,0.01575266024226929,0.01405434404567485,0.45439255197267703,0.8083993392160806,0.4420419371160542,0.3218791834841994,0.4451114505392677,0.0039901210569111,0.01307689144855706,0.10633446854698247,0.3974743321684615,0.01130063525332603,0.5844503676766619,0.7141285808229474,0.7257093080321659,0.3665822094105118,0.5809105850420326,0.9383125754009132,0.5529601407769096,0.4238811418818689,0.2763161679438819,1.0,0.9711900591118687,0.10858815044817272,0.8364974132481824,0.6722439826787594,0.15148340437590768,0.733464975626366,0.6461005747770359,0.3477257877238702,0.9260075648494723,0.7924510917232828,0.17810852810223476,0.019428509245939862,0.8244275958953473,0.22141419633977888,0.7218419389851214,0.6387088353685813,0.5256857887301312,0.135944487953493,0.008377850091538352
